match_time,jc_order,league,home_team,away_team,score,bet365,hg,bet10,lb,ms,ac,snai,wl,ysb,wd,iw,bet12,lj,yh,bet18,jc,ybb,pb
20180809,,丹麦杯,瓦尔比,AB哥本哈根,2-2,"7.500,4.000,1.400,0.850,-1.25,0.950,0.850,3.5,1.000",,"7.500,4.200,1.400,0.900,-1.25,1.000,0.850,3.5,1.010",,"5.200,4.100,1.460,0.870,-1.25,0.970,0.800,3.5,1.020",,,,"7.500,4.000,1.340,0.850,-1.25,0.930,0.790,3.5,1.000","6.250,4.000,1.450,0.900,-1.25,1.000,0.850,3.5,1.020",,"5.200,4.100,1.460,0.870,-1.25,0.970,0.800,3.5,1.020",,,"6.500,4.500,1.440,0.850,-1.25,0.950,0.830,3.5,0.970",,,
20180809,,丹麦杯,维尔比约,维堡,0-10,"17.000,12.000,1.050,0.900,-3.5,0.900,0.900,4.5,0.950",,"21.500,13.250,1.040,0.950,-3.5,0.950,0.900,4.5,0.960",,,,,,"17.000,12.000,1.010,0.900,-3.5,0.870,0.830,4.5,0.950",,,,,,".000,.000,.000,0.900,-3.5,0.900,0.880,4.5,0.920",,,
20180809,,丹麦杯,韦加尔,奥胡斯费马,1-1,"4.200,3.600,1.720,0.800,-0.75,1.000,1.000,3.0,0.850","3.500,3.750,1.770,0.770,-0.75,0.990,0.960,3.0,0.800","4.450,3.700,1.710,0.840,-0.75,1.060,1.020,3.0,0.850",,"3.200,3.650,1.880,0.680,-0.75,1.140,0.980,3.0,0.820",,,,"3.600,3.400,1.790,0.770,-0.75,1.020,1.100,3.0,0.710","4.300,3.600,1.750,1.080,-0.5,0.840,1.020,3.0,0.850",,"3.200,3.650,1.880,0.790,-0.75,1.010,0.980,3.0,0.820","3.600,3.350,1.830,1.000,-0.5,0.800,1.030,3.0,0.770",,"4.400,3.600,1.690,0.790,-0.75,1.010,0.970,3.0,0.810",,"3.500,3.750,1.770,0.770,-0.75,0.990,0.960,3.0,0.800",
20180809,,丹麦杯,哈姆勒布克,靴尔科治,1-4,,,,,,,,,,,,,,,,,,
20180809,,丹麦杯,霍尔斯特布罗,锡尔克堡,0-4,,,,,,,,,,,,,,,,,,
20180809,,丹麦杯,霍尔贝克,海勒鲁普,0-2,"5.000,3.800,1.530,0.850,-1.0,0.950,0.900,3.25,0.950",,"4.500,4.200,1.620,0.900,-1.0,1.000,0.900,3.25,0.960",,"4.000,3.800,1.650,0.780,-1.0,1.060,0.790,3.25,1.030",,,,".000,.000,.000,0.820,-0.25,0.950,0.850,2.5,0.960","5.250,4.000,1.530,0.900,-1.0,1.000,0.910,3.25,0.950",,"4.000,3.800,1.650,0.780,-1.0,1.060,0.850,3.25,0.970",,,"5.000,4.100,1.550,0.860,-1.0,0.940,0.870,3.25,0.930",,,
20180809,,丹麦杯,卡尔斯兰德,纳斯特维德,0-3,"17.000,10.000,1.070,1.000,-2.75,0.800,0.850,3.75,1.000",,"22.000,10.000,1.070,1.030,-2.75,0.860,0.840,3.75,1.030",,".000,.000,.000,0.910,-2.75,0.930,0.800,3.75,1.020",,,,".000,.000,.000,0.760,-1.5,1.030,0.970,3.0,0.840","20.000,9.000,1.060,1.030,-2.75,0.880,0.830,3.75,1.050",,".000,.000,.000,0.890,-2.75,0.950,0.800,3.75,1.020",,,"16.000,8.500,1.080,1.000,-2.75,0.810,0.830,3.75,0.970",,,
20180809,,丹麦杯,SGI桑德里斯,塞维斯特,2-2,"5.500,4.500,1.400,0.850,-1.25,0.950,0.850,3.75,1.000",,"5.850,4.800,1.420,0.890,-1.25,1.010,0.850,3.75,1.010",,,,,,"5.500,4.500,1.380,0.850,-1.25,0.930,0.790,3.75,1.000",,,,,,"4.200,4.000,1.640,0.850,-1.25,0.950,0.830,3.75,0.980",,,
20180809,,丹麦杯,堡鲁本B1913,科灵,0-1,"8.000,4.500,1.350,0.980,-1.25,0.820,0.850,3.5,1.000",,"8.000,4.700,1.350,1.030,-1.25,0.860,0.850,3.5,1.010",,"5.800,4.300,1.400,0.990,-1.25,0.850,0.800,3.5,1.020",,,,"8.000,4.500,1.280,0.980,-1.25,0.800,0.790,3.5,1.000","7.000,4.500,1.440,1.030,-1.25,0.880,0.850,3.5,1.020",,"5.800,4.300,1.400,0.990,-1.25,0.850,0.800,3.5,1.020",,,"7.250,4.800,1.370,0.980,-1.25,0.820,0.820,3.5,0.970",,,
20180809,,丹麦杯,比克尔瑟,齐斯泰兹,0-10,,,,,,,,,,,,,,,,,,
20180809,,丹麦杯,达伦,奥德尔,3-1,"1.830,3.750,3.500,0.880,0.5,0.920,0.900,3.0,0.950","1.850,3.750,3.200,0.850,0.5,0.910,0.850,3.0,0.910","2.000,3.650,3.350,0.910,0.5,0.990,0.890,3.0,0.970",,"1.860,3.550,3.350,0.870,0.5,0.930,0.870,3.0,0.930",,,,"1.880,3.700,3.000,0.850,0.5,0.930,0.820,3.0,0.950","1.950,3.600,3.400,0.920,0.5,0.980,0.910,3.0,0.950",,"1.860,3.550,3.350,0.870,0.5,0.930,0.870,3.0,0.930","1.910,3.350,3.350,0.880,0.5,0.920,0.920,3.0,0.880",,"1.900,3.700,3.500,0.870,0.5,0.930,0.860,3.0,0.920",,"1.850,3.750,3.200,0.850,0.5,0.910,0.850,3.0,0.910",
20180809,,丹麦杯,杜祖斯岛,瓦谭斯波,3-1,"2.600,4.000,2.100,0.820,-0.25,0.980,0.850,3.5,1.000",,"2.700,4.150,2.150,0.860,-0.25,1.030,0.850,3.5,1.010",,"2.630,3.500,2.200,0.840,-0.25,1.000,0.800,3.5,1.020",,,,"2.600,4.000,2.020,0.830,-0.25,0.950,0.790,3.5,1.000","2.750,4.000,2.250,0.880,-0.25,1.030,0.850,3.5,1.020",,"2.630,3.500,2.200,0.840,-0.25,1.000,0.800,3.5,1.020",,,"2.650,4.000,2.150,0.820,-0.25,0.980,0.810,3.5,0.920",,,
20180809,,斯伐杯,克鲁索夫策,帕特,0-3,,,,,,,,,,,,,,,,,,
20180809,,斯伐杯,斯洛云莫斯特,巴洪,3-1,,,,,,,,,,,,,,,,,,
20180809,,俄甲,萨兰斯克莫尔多瓦,西伯尔,3-0,"2.000,3.100,4.000,0.750,0.25,1.050,1.000,2.25,0.800","2.050,3.150,3.400,0.780,0.25,1.110,1.060,2.25,0.800","2.100,3.050,3.450,0.950,0.25,0.900,1.030,2.25,0.800",,"2.020,3.000,3.450,0.740,0.25,1.110,0.830,2.0,0.990",,,,"2.030,3.000,3.200,0.760,0.25,1.030,1.280,2.25,0.610","2.100,3.000,3.400,0.810,0.25,0.970,0.770,2.0,0.980",,"2.020,3.000,3.450,0.740,0.25,1.110,0.830,2.0,0.990","2.020,3.100,3.350,0.940,0.25,0.900,1.020,2.25,0.800",,"2.150,3.000,3.500,0.830,0.25,0.970,1.020,2.25,0.800",,"2.050,3.150,3.400,0.790,0.25,1.120,1.070,2.25,0.810",
20180809,,俄甲,诺夫哥罗德,卢恩吉亚,0-0,"1.720,3.300,5.250,0.980,0.75,0.820,1.000,2.25,0.800","1.830,3.300,4.000,1.080,0.75,0.800,1.010,2.25,0.850","1.640,3.500,5.150,1.010,0.75,0.850,1.030,2.25,0.800",,"1.810,3.200,3.900,0.820,0.5,1.020,0.990,2.25,0.830",,,,".000,.000,.000,0.720,0.25,1.080,0.740,0.75,1.090","1.620,3.400,5.200,0.860,0.75,0.910,0.920,2.25,0.830",,"1.810,3.200,3.900,0.820,0.5,1.020,0.990,2.25,0.830","1.730,3.400,4.100,1.040,0.75,0.800,1.020,2.25,0.800",,"1.740,3.400,5.250,1.000,0.75,0.810,1.020,2.25,0.800",,"1.830,3.300,4.000,1.130,0.75,0.780,1.020,2.25,0.860",
20180809,,斯伐杯,斯莫诺云,OFK贺洛素维尼,3-2,,,,,,,,,,,,,,,,,,
20180809,,波兰杯,恩尔格提克,格瓦达科沙林,1-1,"1.570,3.750,4.750,0.800,0.75,1.000,0.750,2.5,1.050","1.650,3.750,4.050,0.850,0.75,0.910,0.910,2.75,0.850","1.600,3.800,4.800,0.330,0.0,2.300,0.880,2.5,0.880",,"1.700,3.650,3.900,0.900,0.75,0.940,0.950,2.75,0.870",,,,"1.650,3.800,4.300,0.860,0.75,1.050,0.960,2.75,0.870","1.650,3.800,5.200,0.840,0.75,1.070,0.920,2.5,0.920",,"1.700,3.650,3.900,0.900,0.75,0.940,0.950,2.75,0.870",,,"1.570,3.800,4.800,0.800,0.75,1.020,0.980,2.75,0.830",,"1.650,3.750,4.050,0.850,0.75,0.910,0.910,2.75,0.850",
20180809,,以超杯,马卡比迪克瓦,特拉维夫叶胡达,0-0,"2.000,3.300,3.250,1.020,0.5,0.780,1.000,2.5,0.800","2.070,3.300,2.990,1.070,0.5,0.750,0.950,2.5,0.850","2.050,3.300,3.300,1.050,0.5,0.770,0.970,2.5,0.810",,"2.070,3.200,3.100,1.090,0.5,0.760,0.970,2.5,0.850",,,,"2.030,3.200,3.000,1.040,0.5,0.750,0.030,0.5,9.000","2.000,3.300,3.400,1.020,0.5,0.770,0.850,2.5,0.880",,"2.070,3.200,3.100,1.090,0.5,0.760,0.970,2.5,0.850","2.030,3.200,3.150,1.040,0.5,0.800,1.000,2.5,0.820",,"2.150,3.350,3.450,0.880,0.25,0.960,0.920,2.5,0.920",,"2.070,3.300,2.990,1.070,0.5,0.770,0.960,2.5,0.860",
20180809,,斯伐杯,马勒泽尼斯,阿特梅迪亚,3-1,"4.500,5.000,1.440,0.950,-1.0,0.850,0.800,3.5,1.000",,,,,,,,"4.500,5.000,1.390,0.950,-1.0,0.830,0.790,3.75,1.000",,,,,,"4.600,5.250,1.450,0.930,-1.0,0.830,0.910,3.5,0.850",,,
20180809,,德地区北,柏林安卡拉体育,巴贝斯堡,0-5,"1.950,3.600,3.600,0.980,0.5,0.880,1.100,3.0,0.780","2.010,3.500,2.970,1.010,0.5,0.850,0.840,2.75,1.000","2.050,3.550,3.200,1.110,0.5,0.770,1.070,3.0,0.760",,"1.970,3.350,3.200,0.970,0.5,0.870,0.790,2.75,1.030",,,,"1.910,3.400,3.100,1.020,0.5,0.770,0.780,2.75,1.010","2.050,3.600,3.120,0.830,0.25,0.950,0.800,2.75,0.950",,"1.970,3.350,3.200,0.970,0.5,0.870,0.790,2.75,1.030","1.980,3.300,3.200,1.090,0.5,0.750,1.070,3.0,0.750",,"1.880,3.700,3.350,0.810,0.25,0.960,0.790,2.75,0.980",,"2.010,3.500,2.970,1.020,0.5,0.860,0.850,2.75,1.010",
20180809,,德地区北,巴迪莎,尤尼富斯滕瓦尔德,2-0,"2.000,3.400,3.600,0.800,0.25,1.050,0.980,2.75,0.880","2.030,3.400,2.990,0.800,0.25,1.060,0.990,2.75,0.850","2.000,3.450,3.250,0.820,0.25,1.040,0.970,2.75,0.850",,"2.050,3.250,3.100,0.790,0.25,1.050,0.960,2.75,0.860",,,,"2.060,3.200,2.900,0.810,0.25,0.970,0.910,2.75,0.860","2.150,3.400,3.120,0.790,0.25,1.000,0.950,2.75,0.830",,"2.050,3.250,3.100,0.790,0.25,1.050,0.960,2.75,0.860","2.060,3.200,3.100,0.810,0.25,1.030,0.970,2.75,0.850",,"2.000,3.450,3.300,0.770,0.25,1.000,0.940,2.75,0.830",,"2.030,3.400,2.990,0.810,0.25,1.070,1.000,2.75,0.860",
20180809,,爱沙丙,塔林军团,诺米联,7-2,"1.220,5.500,9.000,0.850,1.75,0.950,0.800,3.75,1.000",,"1.210,5.450,8.500,1.020,2.25,0.780,0.900,4.0,0.860",,,,,,"1.180,5.500,9.000,0.830,1.75,0.950,0.790,3.75,1.000","1.150,6.500,10.000,0.790,2.0,0.990,0.880,4.0,0.890",,,,,"1.220,5.500,9.000,0.830,1.75,0.930,0.790,3.75,0.980",,,
20180809,,芬乙,MIPK米凯利,迈帕,1-2,"2.100,4.000,2.600,0.880,0.25,0.920,0.900,3.25,0.900","2.080,3.750,2.680,0.880,0.25,0.940,0.900,3.25,0.900","2.100,4.000,2.600,0.940,0.25,0.840,0.980,3.0,0.810",,"2.050,3.600,2.820,0.870,0.25,0.970,0.900,3.25,0.920",,,,"2.160,3.400,2.600,0.890,0.25,0.880,0.850,3.25,0.920","2.250,3.600,2.700,1.030,0.25,0.800,0.900,3.0,0.890",,"2.050,3.600,2.820,0.870,0.25,0.970,0.880,3.25,0.940","2.160,3.350,2.800,0.900,0.25,0.940,0.920,3.25,0.900",,"2.100,4.000,2.600,0.840,0.25,0.920,0.870,3.25,0.890",,"2.080,3.750,2.680,0.890,0.25,0.950,0.910,3.25,0.910",
20180809,,德地区北,艾尔格里尼克,奥尔巴赫,1-1,"2.400,3.250,2.900,1.100,0.25,0.780,0.850,2.5,1.000","2.230,3.400,2.640,1.050,0.25,0.810,0.850,2.5,0.990","2.350,3.350,2.800,1.110,0.25,0.770,0.840,2.5,0.980",,"2.300,3.150,2.720,0.760,0.0,1.090,0.810,2.5,1.010",,,,"2.030,3.400,2.800,0.980,0.25,0.800,0.790,2.5,1.000","2.400,3.300,2.800,0.770,0.0,1.020,0.800,2.5,0.950",,"2.300,3.150,2.720,0.760,0.0,1.090,0.810,2.5,1.010","2.400,3.100,2.620,1.090,0.25,0.750,0.840,2.5,0.980",,"2.250,3.300,2.800,0.740,0.0,1.050,0.810,2.5,0.950",,"2.230,3.400,2.640,1.060,0.25,0.820,0.860,2.5,1.000",
20180809,,瑞U19,索伦蒂娜U19,艾维达堡U19,2-2,"2.300,4.000,2.300,0.900,0.0,0.900,0.900,3.75,0.900","2.220,3.700,2.330,0.800,0.0,0.900,0.990,3.5,0.710","2.300,4.050,2.300,0.880,0.0,0.880,0.880,3.75,0.880",,,,,,"2.150,4.000,2.350,0.720,0.0,1.090,0.870,3.5,0.900",,,,,,"2.300,4.000,2.300,0.880,0.0,0.880,0.880,3.75,0.880",,"2.220,3.700,2.330,0.800,0.0,0.900,0.990,3.5,0.710",
20180809,,爱沙地杯,里查,拉格里,2-3,"1.530,5.500,3.600,0.950,1.0,0.850,0.800,3.75,1.000",,,,,,,,".000,.000,.000,0.970,0.5,0.850,0.780,4.0,1.040",,,,,,".000,.000,.000,0.970,1.0,0.820,0.960,4.75,0.840",,,
20180809,,芬丙,JPS,沙柏,1-1,"1.900,4.200,2.870,1.000,0.5,0.800,0.800,3.25,1.000",,"1.860,4.100,2.850,0.970,0.5,0.810,0.820,3.25,0.960",,".000,.000,.000,0.980,0.5,0.820,0.830,3.25,0.970",,,,"1.900,4.200,2.700,1.000,0.5,0.790,0.790,3.25,1.000",,,".000,.000,.000,0.980,0.5,0.820,0.830,3.25,0.970",,,"1.900,4.200,2.850,0.980,0.5,0.790,0.790,3.25,0.980",,,
20180809,,爱沙杯,卡勒威,塔尔图桑托斯,3-0,"1.120,8.000,13.000,0.720,2.5,1.080,0.880,4.0,0.920","1.070,8.600,14.000,0.770,2.5,0.990,0.850,4.0,0.910","1.080,7.750,12.750,1.000,3.25,0.790,0.850,4.25,0.930",,,,,,"1.120,8.000,12.200,0.770,2.5,1.120,0.950,4.0,0.910","1.070,9.500,18.000,0.980,2.75,0.850,0.870,4.0,0.920",,,,,"1.090,8.750,14.000,0.770,2.5,0.990,0.850,4.0,0.910",,"1.070,8.600,14.000,0.770,2.5,0.990,0.850,4.0,0.910",
20180809,,球会友谊,帕纳多里高斯,帕斯基安尼纳,2-1,"2.200,3.200,2.870,1.000,0.25,0.800,1.080,2.25,0.720","2.260,3.050,2.860,1.020,0.25,0.800,1.110,2.25,0.700","2.300,3.150,2.850,1.030,0.25,0.810,0.740,2.0,1.050",,"2.300,3.000,2.840,1.020,0.25,0.820,1.080,2.25,0.750",,,,"2.260,3.000,2.900,1.030,0.25,0.810,1.150,2.25,0.710",,,"2.300,3.000,2.840,1.020,0.25,0.820,1.080,2.25,0.750","2.410,3.050,2.640,1.040,0.25,0.800,1.070,2.25,0.750",,"2.200,3.200,2.850,1.030,0.25,0.810,1.120,2.25,0.710",,"2.260,3.050,2.860,1.030,0.25,0.810,1.120,2.25,0.710",
20180809,,球会友谊,赫塔维斯巴赫,凯泽斯劳滕青年队,4-0,"4.200,4.500,1.530,0.880,-1.0,0.920,0.920,3.5,0.880","4.150,4.400,1.540,0.850,-1.0,0.910,0.910,3.5,0.850",,,"3.900,4.200,1.600,0.820,-1.0,0.980,0.930,3.5,0.870",,,,"4.200,4.400,1.480,0.860,-1.0,0.910,0.890,3.5,0.880",,,"3.900,4.200,1.600,0.820,-1.0,0.980,0.930,3.5,0.870",,,"4.200,4.400,1.540,0.850,-1.0,0.910,0.910,3.5,0.850",,"4.150,4.400,1.540,0.850,-1.0,0.910,0.910,3.5,0.850",
20180809,,安哥甲,艾高斯图,高拉,0-0,,,,,,,,,,,,,,,,,,
20180809,,德地区北,特拉诺夫,BFC维多利亚,2-3,"2.900,3.400,2.370,1.020,0.0,0.820,0.980,3.0,0.880","2.600,3.600,2.190,1.090,0.0,0.770,1.040,3.0,0.800","2.450,3.600,2.450,0.950,0.0,0.900,0.970,3.0,0.850",,"2.620,3.200,2.350,1.030,0.0,0.810,0.950,3.0,0.870",,,,"2.600,3.600,2.090,1.110,0.0,0.710,0.970,3.0,0.810","2.400,3.600,2.600,0.900,0.0,0.870,0.950,3.0,0.830",,"2.620,3.200,2.350,1.030,0.0,0.810,0.950,3.0,0.870","2.710,3.100,2.340,0.940,0.0,0.900,0.970,3.0,0.850",,"2.550,3.600,2.350,0.900,0.0,0.860,0.940,3.0,0.820",,"2.600,3.600,2.190,1.110,0.0,0.780,1.050,3.0,0.810",
20180809,,俄甲,莫斯科切尔塔诺沃,阿尔马维尔鱼雷,1-1,"1.750,3.100,5.500,1.050,0.75,0.750,0.850,2.25,0.950","1.800,3.350,4.050,0.800,0.5,1.080,1.010,2.25,0.850","1.640,3.300,5.600,0.900,0.75,0.960,0.860,2.25,0.950",,"1.840,3.250,3.700,1.040,0.75,0.800,1.020,2.25,0.800",,,,"1.850,3.200,3.500,0.860,0.5,0.910,0.970,2.25,0.810","1.600,3.300,5.750,0.770,0.75,1.020,0.830,2.25,0.920",,"1.840,3.250,3.700,1.160,0.75,0.700,1.020,2.25,0.800","1.780,3.400,3.750,0.890,0.75,0.950,0.870,2.25,0.950",,"1.650,3.300,5.750,0.760,0.5,1.020,0.880,2.25,0.920",,"1.800,3.350,4.050,0.810,0.5,1.090,1.020,2.25,0.860",
20180809,,芬丙,靴格拉斯B队,PS凯米学院,0-2,"2.300,4.500,2.200,0.950,0.0,0.850,0.800,3.5,1.000",,".000,.000,.000,0.910,0.0,0.820,0.790,3.5,0.950",,,,,,"2.300,4.500,2.070,0.950,0.0,0.830,0.790,3.5,1.000",,,,,,"2.300,4.500,2.200,0.930,0.0,0.830,0.790,3.5,0.980",,,
20180809,,埃及超,阿拉伯建筑,艾玛卡沙,1-2,"3.200,2.620,2.400,1.200,0.0,0.650,1.000,2.25,0.800","2.620,3.100,2.400,1.000,0.0,0.820,1.000,2.25,0.800","3.200,2.700,2.450,0.780,-0.25,1.090,0.970,2.25,0.850",,"2.790,2.900,2.400,1.250,0.0,0.680,1.040,2.25,0.820",,,,"3.200,3.200,2.020,1.440,0.0,0.560,0.840,2.25,0.980","3.250,2.750,2.450,0.810,-0.25,1.030,1.020,2.25,0.800",,"2.790,2.900,2.400,1.250,0.0,0.680,1.040,2.25,0.820","2.710,3.050,2.370,1.130,0.0,0.760,1.020,2.25,0.840",,"3.100,2.700,2.450,0.760,-0.25,1.070,0.960,2.25,0.840",,"2.620,3.100,2.400,1.010,0.0,0.830,1.010,2.25,0.810",
20180809,,埃及超,史莫哈,未来之星,0-0,"1.400,3.750,7.500,0.850,1.0,0.950,0.900,2.5,0.900","1.450,4.000,5.500,0.850,1.0,0.970,0.900,2.5,0.900","1.370,3.750,8.750,0.870,1.0,0.980,0.910,2.75,0.890",,"1.490,3.800,5.400,0.880,1.0,1.000,0.940,2.5,0.920",,,,"1.520,3.800,5.000,1.010,1.0,0.810,0.960,2.5,0.850","1.360,3.900,10.000,1.040,1.5,0.810,0.920,2.75,0.890",,"1.490,3.800,5.400,0.880,1.0,1.000,0.940,2.5,0.920","1.480,3.900,5.200,0.850,1.0,1.030,0.910,2.5,0.950",,"1.450,4.400,6.750,0.780,1.0,1.040,0.890,2.75,0.910",,"1.450,4.000,5.500,0.860,1.0,0.980,0.910,2.5,0.910",
20180809,,丹麦杯,CBS体育,根托福特,1-5,"11.000,9.000,1.120,0.900,-2.5,0.900,1.050,4.0,0.800",,"13.500,9.500,1.110,0.950,-2.5,0.950,0.820,3.75,1.040",,,,,,"11.000,9.000,1.080,1.100,-2.5,0.710,0.790,4.0,1.000","15.000,9.000,1.130,0.950,-2.5,0.950,0.830,3.75,1.050",,,,,"11.500,8.750,1.120,0.900,-2.5,0.900,0.790,3.75,1.010",,,
20180809,,欧冠杯,萨尔茨堡红牛,舒肯迪捷,3-0,"1.110,8.500,21.000,0.850,2.25,1.000,0.980,3.25,0.880","1.130,8.000,17.000,0.890,2.25,0.870,0.860,3.25,0.900","1.080,8.500,23.750,0.850,2.25,1.010,0.840,3.25,0.990",,"1.100,8.300,11.000,0.830,2.25,1.010,0.960,3.25,0.860","1.050,9.200,25.000,0.620,2.25,1.180,0.880,3.25,0.820",,,"1.110,8.500,16.000,0.830,2.25,0.990,0.970,3.25,0.840","1.110,8.500,29.000,0.900,2.25,1.020,0.870,3.25,1.020",,"1.100,8.300,11.000,0.830,2.25,1.010,0.960,3.25,0.860","1.110,7.800,11.000,0.850,2.25,0.990,0.940,3.25,0.880",,"1.130,8.000,17.000,0.900,2.25,0.860,0.870,3.25,0.890",,"1.130,8.000,17.000,0.900,2.25,0.860,0.870,3.25,0.890",
20180809,周三002,欧冠杯,塞萨洛尼基,莫斯科斯巴达,3-2,"2.550,3.100,2.870,1.150,0.25,0.720,1.020,2.25,0.820","2.370,3.200,2.940,1.020,0.25,0.740,0.920,2.25,0.840","2.450,3.100,2.850,1.170,0.25,0.720,0.970,2.25,0.850",,"2.430,3.000,2.670,1.090,0.25,0.760,1.020,2.25,0.800","2.150,3.100,3.100,0.900,0.25,0.900,0.890,2.25,0.810",,,"2.370,3.200,2.900,1.030,0.25,0.790,0.990,2.25,0.830","2.550,3.100,3.000,0.820,0.0,1.120,1.020,2.25,0.850",,"2.430,3.000,2.670,1.090,0.25,0.760,1.020,2.25,0.800","2.490,3.050,2.570,1.110,0.25,0.740,1.000,2.25,0.820",,"2.450,3.250,2.900,1.030,0.25,0.730,0.930,2.25,0.830",,"2.370,3.200,2.940,1.030,0.25,0.730,0.930,2.25,0.830",
20180809,,球会友谊,梅斯塔拉,干昆斯,1-0,"2.000,3.600,3.000,0.850,0.25,0.950,0.900,2.75,0.900",,".000,.000,.000,0.880,0.25,0.920,0.830,2.5,0.990",,".000,.000,.000,1.090,0.25,0.760,0.820,1.25,1.000",,,,,,,".000,.000,.000,1.090,0.25,0.760,0.820,1.25,1.000",,,".000,.000,.000,0.850,0.25,0.950,0.980,2.75,0.820",,,
20180809,,球会友谊,拜利斯,阿普朗尼亚,1-3,"1.900,3.600,3.200,1.000,0.5,0.800,1.000,3.0,0.800",,,,,,,,,,,,,,,,,
20180809,,球会友谊,门兴格拉德巴赫女足,亨克女足,3-1,"1.280,6.000,6.000,0.900,1.5,0.900,0.850,3.5,0.950",,".000,.000,.000,0.950,1.5,0.860,0.990,3.5,0.830",,,,,,,,,,,,".000,.000,.000,0.900,1.5,0.900,0.910,3.5,0.890",,,
20180809,,球会友谊,卢比克B队,国际基尔,3-0,"3.750,4.500,1.600,0.980,-0.75,0.820,0.800,3.5,1.000",,"3.600,4.300,1.620,0.880,-0.75,0.880,0.810,3.5,0.970",,"3.450,4.100,1.700,0.900,-0.75,0.900,0.820,3.5,0.980",,,,"3.000,4.300,1.740,0.680,-0.75,1.150,0.850,3.5,0.930",,,"3.450,4.100,1.700,0.900,-0.75,0.900,0.820,3.5,0.980",,,"3.600,4.400,1.640,0.870,-0.75,0.890,0.800,3.5,0.960",,"3.350,4.150,1.730,0.850,-0.75,0.910,0.800,3.5,0.960",
20180809,,球会友谊,VfB迪林根,恩格尔斯,0-4,"2.150,4.000,2.550,0.980,0.25,0.820,0.980,3.25,0.820","2.140,3.750,2.570,0.960,0.25,0.800,0.960,3.25,0.800",,,"2.380,3.400,2.460,0.980,0.25,0.820,0.980,3.25,0.820",,,,"2.270,3.800,2.290,1.110,0.25,0.710,0.950,3.25,0.830",,,"2.380,3.400,2.460,0.980,0.25,0.820,0.980,3.25,0.820",,,"2.050,3.900,2.650,0.960,0.25,0.800,0.960,3.25,0.800",,"2.140,3.750,2.570,0.960,0.25,0.800,0.960,3.25,0.800",
20180809,,球会友谊,FC温特弗灵,黒木斯德腾,1-1,"3.800,4.330,1.610,1.200,-0.75,0.650,0.680,3.25,1.150","3.450,4.050,1.720,0.850,-0.75,0.910,0.770,3.25,0.990","4.150,4.050,1.620,1.020,-0.75,0.810,0.650,3.25,1.180",,"4.250,4.050,1.580,1.000,-0.75,0.800,0.780,3.25,1.020",,,,,,,"4.100,4.000,1.600,1.000,-0.75,0.800,0.780,3.25,1.020",,,"3.450,4.100,1.720,0.850,-0.75,0.910,0.770,3.25,0.990",,"3.450,4.050,1.720,0.850,-0.75,0.910,0.770,3.25,0.990",
20180809,,球会友谊,艾慕瑞奥,巴拉卡度,0-3,"4.750,4.200,1.500,0.880,-1.0,0.920,0.900,2.75,0.900",,"4.850,4.300,1.510,0.880,-1.0,0.930,0.880,2.75,0.880",,,,,,"4.000,3.800,1.650,0.880,-1.0,0.950,0.740,2.5,1.100",,,,,,"4.800,4.200,1.500,0.880,-1.0,0.930,0.900,2.75,0.900",,,
20180809,,球会友谊,巴马社达,阿里纳斯,1-1,"2.500,3.750,2.250,0.780,-0.25,1.020,0.900,2.75,0.900",,"2.500,3.800,2.250,0.780,-0.25,1.040,0.880,2.75,0.880",,,,,,"2.500,3.800,2.190,0.770,-0.25,1.080,0.910,2.75,0.900",,,,,,"2.500,3.800,2.250,0.780,-0.25,1.030,0.900,2.75,0.900",,,
20180809,,球会友谊,贝门奥,亚摩勒比塔,0-0,"3.750,4.000,1.660,0.850,-0.75,0.950,0.900,2.75,0.900",,"3.850,4.100,1.680,0.850,-0.75,0.960,0.880,2.75,0.880",,,,,,"3.800,4.000,1.650,0.850,-0.75,0.980,0.910,2.75,0.900",,,,,,"3.800,4.000,1.660,0.850,-0.75,0.950,0.900,2.75,0.900",,,
20180809,,球会友谊,哥士坦斯亚,巴利阿里,0-3,"4.200,4.500,1.530,0.820,-1.0,0.980,0.900,2.75,0.900",,"4.300,4.550,1.550,0.830,-1.0,0.990,0.880,2.75,0.880",,,,,,"4.200,4.500,1.520,0.830,-1.0,1.010,0.910,2.75,0.900",,,,,,,,,
20180809,,球会友谊,比利亚雷亚尔,萨拉戈萨,1-1,"1.440,4.500,5.000,0.750,1.0,1.050,1.000,3.0,0.800","1.450,4.250,5.100,0.800,1.0,1.020,1.000,3.0,0.800","1.450,4.600,5.200,0.740,1.0,1.100,1.010,3.0,0.780",,"1.430,4.000,5.900,0.750,1.0,1.100,1.000,3.0,0.820","1.430,4.350,5.500,0.700,1.0,1.000,0.950,3.0,0.650",,,"1.450,4.200,5.200,0.810,1.0,1.030,1.010,3.0,0.810","1.440,4.100,5.500,0.800,1.0,1.020,0.950,3.0,0.770",,"1.430,4.000,5.900,0.750,1.0,1.100,1.000,3.0,0.820","1.440,4.200,5.400,0.730,1.0,1.120,1.020,3.0,0.800",,"1.450,4.400,5.000,0.810,1.0,1.030,1.010,3.0,0.810",,"1.450,4.250,5.100,0.810,1.0,1.030,1.010,3.0,0.810",
