match_time,jc_order,league,home_team,away_team,score,bet365,hg,bet10,lb,ms,ac,snai,wl,ysb,wd,iw,bet12,lj,yh,bet18,jc,ybb,pb
20200111,,墨西超,蒂华纳,桑托斯拉古纳,2-1,"2.500,3.400,2.700,0.880,0.0,0.970,0.950,2.75,0.900","2.390,3.450,2.540,0.880,0,1.000,0.900,2.75,0.960","2.450,3.450,2.550,0.890,0,0.970,0.900,2.75,0.920",,"2.480,3.400,2.610,0.910,0,1.010,0.970,2.75,0.930","2.530,3.430,2.380,0.960,0,0.840,0.820,2.75,0.880",,,"2.500,3.400,2.420,0.920,0,1.000,0.950,2.75,0.950","2.450,3.500,2.600,0.890,0,1.000,0.950,2.75,0.910",,"2.480,3.400,2.610,0.910,0,1.010,0.970,2.75,0.930","2.600,3.050,2.700,0.920,0,1.000,1.000,2.75,0.900","2.390,3.450,2.540,0.900,0,1.010,0.920,2.75,0.970","2.400,3.400,2.550,0.830,0,0.930,0.910,2.75,0.850",,"2.390,3.450,2.530,0.900,0.0,1.020,0.950,2.75,0.950","2.560,3.650,2.660,0.910,0,0.980,0.840,2.75,1.020"
20200111,,澳超,惠灵顿凤凰,西悉尼流浪者,2-0,"2.050,3.600,3.300,0.890,0.25,1.010,0.930,3.0,0.930","2.090,3.850,2.940,0.870,0.25,1.010,0.920,3.0,0.940","2.150,3.700,2.850,0.870,0.25,0.950,0.900,3.0,0.880",,"2.080,3.650,3.050,0.880,0.25,1.000,0.940,3.0,0.940","1.970,3.650,3.080,0.980,0.5,0.820,0.840,3.0,0.860",,,"2.030,3.400,3.400,1.040,0.5,0.870,1.000,3.0,0.920","2.050,3.900,3.250,0.890,0.25,1.010,0.950,3.0,0.910",,"2.080,3.650,3.050,0.880,0.25,1.000,0.940,3.0,0.940","2.070,3.400,3.300,1.080,0.5,0.840,0.980,3.0,0.920","2.090,3.750,2.990,0.890,0.25,1.020,0.940,3.0,0.950","1.900,3.700,3.300,0.850,0.25,0.970,0.910,3.0,0.910",,"2.090,3.750,2.990,0.880,0.25,1.040,0.930,3.0,0.970","2.150,3.840,3.180,0.870,0.25,0.980,0.910,3.0,0.920"
20200111,,球会友谊,坎贝尔市体育馆,西阿德莱德SC,2-3,"1.250,5.500,9.000,0.750,1.5,1.050,0.900,3.5,0.900","1.210,5.900,8.100,0.780,1.75,0.980,0.790,3.5,0.970",,,,,,,"1.250,5.400,7.400,0.790,1.75,1.070,0.860,3.5,0.960","1.180,5.750,9.500,0.800,1.75,1.030,0.830,3.5,0.900",,,"1.240,5.600,7.400,0.890,1.75,0.950,0.870,3.5,0.950","1.210,5.900,8.100,0.800,1.75,0.990,0.810,3.5,0.980","1.210,6.000,8.250,0.790,1.75,0.990,0.800,3.5,0.980",,"1.210,5.900,8.100,0.780,1.75,0.980,0.790,3.5,0.970",
20200111,,球会友谊,坎伯兰联,阿德莱德彗星,1-3,"5.000,5.000,1.400,0.950,-1.25,0.850,0.800,4.0,1.000","4.050,4.600,1.520,0.910,-1.0,0.850,0.980,4.0,0.780",,,"4.050,4.450,1.540,0.950,-1.0,0.890,1.030,4.0,0.770",,,,"4.100,4.600,1.510,0.900,-1.0,0.940,1.110,4.0,0.750",,,"4.100,4.500,1.530,0.950,-1.0,0.850,1.030,4.0,0.770","4.400,3.850,1.580,0.900,-1.0,0.940,1.070,4.0,0.750",".000,.000,.000,0.930,-1.0,0.860,1.000,4.0,0.790","4.200,4.700,1.520,0.920,-1.0,0.860,0.990,4.0,0.790",,"4.050,4.600,1.520,0.910,-1.0,0.850,0.980,4.0,0.780",".000,.000,.000,0.810,-1.0,1.020,1.090,4.0,0.700"
20200111,,球会友谊,普雷福特,阿德莱德奥林匹克,2-1,"5.000,5.000,1.400,0.900,-1.25,0.900,0.800,3.75,1.000","5.300,5.000,1.360,0.800,-1.5,0.960,0.860,3.75,0.900",,,".000,.000,.000,0.800,-1.5,1.000,0.880,3.75,0.920",,,,"5.300,5.000,1.360,0.800,-1.5,1.060,0.920,3.75,0.900","6.500,5.000,1.300,0.930,-1.5,0.880,0.780,3.75,0.950",,"5.400,4.900,1.370,0.800,-1.5,1.000,0.880,3.75,0.920",,"5.300,5.000,1.360,0.820,-1.5,0.970,0.880,3.75,0.910","5.500,5.250,1.380,0.810,-1.5,0.970,0.870,3.75,0.910",,"5.300,5.000,1.360,0.800,-1.5,0.960,0.860,3.75,0.900",
20200111,,球会友谊,墨尔本港鲨鱼U20,金士顿U20,5-0,".000,.000,.000,0.850,0.0,0.950,0.550,4.5,1.375",,,,,,,,,,,,,,,,,
20200111,,澳青联,新城堡联青年队,中部海岸青年队,2-1,"3.400,4.500,1.670,0.880,-0.75,0.930,0.930,3.75,0.880","3.100,4.150,1.800,0.960,-0.5,0.800,0.850,3.75,0.910","3.450,4.150,1.710,0.830,-0.75,0.960,0.910,3.75,0.860",,"3.750,3.950,1.670,0.920,-0.75,0.920,0.970,3.75,0.850",,,,"3.300,4.300,1.800,0.850,-0.75,1.040,0.940,3.75,0.940",,,"3.750,3.950,1.670,0.920,-0.75,0.920,0.970,3.75,0.850","3.350,3.950,1.760,0.850,-0.75,0.990,0.940,3.75,0.880","3.100,4.150,1.780,0.980,-0.5,0.810,0.870,3.75,0.920","3.200,4.200,1.760,0.960,-0.5,0.800,0.850,3.75,0.910",,"3.100,4.150,1.800,0.960,-0.5,0.800,0.850,3.75,0.910","3.480,4.700,1.790,0.850,-0.75,0.980,0.940,3.75,0.880"
20200111,,球会友谊,丹德农迅雷U20,墨尔本骑士U20,2-2,"3.750,4.000,1.670,0.880,-0.75,0.930,0.900,3.75,0.900",,,,,,,,,,,,,,,,,
20200111,,球会友谊,尼拉恩,布里斯班,1-4,,,,,,,,,,,,,,,,,,
20200111,,澳青联,堪培拉联FC青年队,西悉尼流浪者青年队,0-1,"6.500,5.750,1.360,1.050,-1.25,0.750,0.880,3.75,0.930","3.600,4.450,1.620,0.960,-0.75,0.800,0.810,3.75,0.950","3.950,4.550,1.570,0.860,-1.0,0.940,0.900,3.75,0.880",,"5.900,5.200,1.320,0.900,-1.0,0.940,0.900,3.75,0.920",,,,"3.900,4.300,1.590,0.880,-1.0,1.010,0.990,3.75,0.900",,,"5.900,5.200,1.320,0.900,-1.0,0.940,0.900,3.75,0.920","3.900,4.300,1.590,0.880,-1.0,0.960,0.920,3.75,0.900","4.400,4.600,1.480,1.220,-0.75,0.660,0.890,3.75,0.940","3.600,4.500,1.620,0.960,-0.75,0.800,0.840,3.75,0.920",,"3.950,4.500,1.550,1.060,-0.75,0.700,0.850,3.75,0.910","5.430,5.590,1.430,0.830,-1.25,0.990,0.930,4.0,0.880"
20200111,周六001,澳超,布里斯班狮吼,墨尔本城,2-2,"3.100,3.500,2.200,0.910,-0.25,0.990,1.000,3.0,0.850","2.680,3.650,2.310,0.830,-0.25,1.050,1.020,3.0,0.840","2.950,3.500,2.150,0.870,-0.25,0.950,0.970,3.0,0.810",,"2.860,3.600,2.210,0.900,-0.25,0.980,1.020,3.0,0.860","2.620,3.570,2.250,0.820,-0.25,0.980,0.940,3.0,0.760",,,"2.900,3.200,2.320,0.860,-0.25,1.050,1.070,3.0,0.840","3.000,3.700,2.250,0.910,-0.25,0.990,1.000,3.0,0.850",,"2.860,3.600,2.210,0.900,-0.25,0.980,1.020,3.0,0.860","2.910,3.300,2.310,0.860,-0.25,1.060,1.080,3.0,0.820","2.680,3.650,2.310,0.850,-0.25,1.060,1.040,3.0,0.850","3.000,3.600,2.250,0.870,-0.25,0.950,0.990,3.0,0.830",,"2.680,3.650,2.310,0.840,-0.25,1.080,1.030,3.0,0.870","3.090,3.660,2.290,0.910,-0.25,0.990,1.020,3.0,0.860"
20200111,,尼泊尔超,贾瓦拉克尔青年队,马辛德拉FC,0-1,"2.800,3.300,2.200,0.800,-0.25,1.000,1.020,2.25,0.780",,,,".000,.000,.000,0.700,-0.5,1.000,0.850,2.25,0.850",,,,,"2.900,3.000,2.250,0.790,-0.25,0.990,0.980,2.25,0.730",,".000,.000,.000,0.700,-0.5,1.000,0.850,2.25,0.850",,,"3.250,3.400,2.050,0.800,-0.5,1.000,1.150,2.5,0.670",,,
20200111,,港菁杯,冠忠南区,和富大埔,1-0,"1.400,4.500,5.500,0.900,1.25,0.900,0.800,3.75,1.000","1.280,4.650,4.950,0.710,1.25,0.890,0.700,3.75,0.900","1.400,4.550,5.100,0.800,1.25,1.000,0.800,4.0,1.000",,".000,.000,.000,0.500,1.25,1.250,0.750,3.75,0.950",,,,,"1.400,4.600,5.250,0.890,1.25,0.890,0.980,4.0,0.780",,".000,.000,.000,0.500,1.25,1.250,0.750,3.75,0.950",".000,.000,.000,0.620,1.25,1.160,0.910,3.75,0.850","1.320,4.500,4.600,0.730,1.25,0.900,0.720,3.75,0.910","1.330,4.600,5.500,0.850,1.5,0.950,0.580,3.75,1.080",,"1.320,4.500,4.600,0.710,1.25,0.890,0.700,3.75,0.900","1.340,5.780,6.940,0.900,1.5,0.940,1.000,4.0,0.830"
20200111,,伊U23,阿夫兰查尔什谢米兰U23,培坎U23,2-0,"5.000,5.000,1.400,0.800,-1.25,1.000,0.800,3.0,1.000",,,,,,,,,,,,,,"5.000,5.000,1.400,0.800,-1.25,1.000,0.500,2.5,1.500",,,
20200111,,伊U23,巴德兰德黑兰U23,莫格哈维特德黑兰U23,1-3,"1.500,4.500,4.500,0.900,1.0,0.900,0.800,3.0,1.000",,,,,,,,,,,,,,"1.500,4.500,4.500,0.900,1.0,0.900,0.500,2.5,1.500",,,
20200111,,伊U23,拉德索尔克U23,索克浦山白达斯特U23,1-6,"5.000,4.000,1.500,0.950,-1.0,0.850,0.850,3.25,0.950",,,,,,,,,,,,,,"5.000,4.000,1.500,0.950,-1.0,0.850,0.400,2.5,1.880",,,
20200111,,球会友谊,奈蕴,布里斯班,1-4,"9.000,5.500,1.250,0.825,-1.75,0.975,0.900,4.0,0.900",,,,,,,,,,,,,,,,"5.500,5.000,1.350,1.070,-1.25,0.770,0.900,3.75,0.920",
20200111,,球会友谊,墨尔本港,金士顿城,2-3,"1.800,4.000,3.250,0.880,0.5,0.930,0.880,3.5,0.930","1.600,4.300,3.800,0.780,0.75,0.980,0.850,3.5,0.910","1.760,3.950,3.650,0.980,0.75,0.840,0.850,3.5,0.930",,"1.630,4.200,3.750,0.800,0.75,1.000,0.870,3.5,0.930",,,,"1.600,4.300,3.800,0.780,0.75,1.090,0.910,3.5,0.920",,,"1.630,4.200,3.750,0.800,0.75,1.000,0.870,3.5,0.930","1.740,3.750,3.550,0.920,0.75,0.920,0.910,3.5,0.910","1.600,4.300,3.800,0.800,0.75,0.990,0.870,3.5,0.920","1.610,4.300,3.800,0.790,0.75,0.990,0.860,3.5,0.920",,"1.600,4.300,3.800,0.780,0.75,0.980,0.850,3.5,0.910",
20200111,,球会友谊,斯特尔特狮队,阿德莱德SC,0-0,"3.600,4.500,1.610,0.930,-0.75,0.880,0.880,3.5,0.930","3.550,4.300,1.650,0.910,-0.75,0.850,0.790,3.5,0.970","3.400,3.950,1.800,0.820,-0.75,1.000,0.690,3.5,1.130",,"3.550,4.300,1.650,0.950,-0.75,0.850,0.680,3.5,1.130",,,,"3.500,4.400,1.650,0.910,-0.75,0.940,0.740,3.5,1.120","3.600,4.200,1.650,0.950,-0.75,0.860,0.800,3.5,0.930",,"3.550,4.300,1.650,0.950,-0.75,0.850,0.680,3.5,1.130","3.250,3.900,1.790,0.820,-0.75,1.020,0.700,3.5,1.130","3.550,4.300,1.650,0.930,-0.75,0.860,0.740,3.5,1.050","3.600,4.400,1.640,0.920,-0.75,0.860,0.800,3.5,0.980",,"3.550,4.300,1.650,0.910,-0.75,0.850,0.790,3.5,0.970",
20200111,,以青杯,阿斯基伦夏普尔U19,莫迪恩U19,2-0,"2.000,3.500,3.000,1.020,0.5,0.780,1.000,3.0,0.800",,,,,,,,,,,,,,"2.000,3.500,3.000,1.020,0.5,0.770,0.600,2.5,1.300",,,
20200111,,球会友谊,丹德农迅雷,墨尔本骑士,4-0,"2.250,4.500,2.250,0.900,0.0,0.900,0.850,3.25,0.950","2.130,4.000,2.500,0.960,0.25,0.800,0.850,3.5,0.910","2.350,3.500,2.600,1.140,0.25,0.720,0.850,3.5,0.930",,"2.120,3.600,2.770,0.970,0.25,0.830,0.870,3.5,0.930","2.300,3.100,2.400,1.110,0.25,0.590,0.770,3.5,0.830",,,"2.290,3.600,2.470,1.070,0.25,0.800,0.920,3.5,0.910","2.380,3.600,2.380,0.800,0,1.020,0.830,3.5,0.900",,"2.120,3.600,2.770,0.970,0.25,0.830,0.870,3.5,0.930","2.290,3.650,2.450,1.040,0.25,0.800,0.910,3.5,0.910","2.130,4.000,2.500,0.980,0.25,0.810,0.870,3.5,0.920","2.150,4.200,2.400,0.900,0,0.900,0.400,2.5,1.880",,"2.130,4.000,2.500,0.960,0.25,0.800,0.850,3.5,0.910","2.390,4.080,2.530,1.130,0.25,0.720,0.900,3.5,0.920"
20200111,,南非后备,利奥帕德后备队,超级体育后备队,0-1,"7.500,4.750,1.300,1.000,-1.25,0.800,0.930,2.75,0.880",,,,"7.800,4.500,1.300,1.000,-1.25,0.820,0.950,2.75,0.850",,,,,,,"7.800,4.500,1.300,1.000,-1.25,0.820,0.950,2.75,0.850",,,"7.750,4.500,1.300,0.990,-1.25,0.810,0.950,2.75,0.850",,,
20200111,,伊U23,佩洛万赫贾兹U23,伊朗海军U23,2-0,"2.400,3.600,2.400,0.900,0.0,0.900,1.000,3.0,0.800",,,,,,,,,,,,,,"2.400,3.600,2.400,0.900,0,0.900,0.600,2.5,1.300",,,
20200111,,俄室内足,秋明室内足球队,诺瓦迦室內足球队,5-4,,".000,.000,.000,0.680,1.5,1.130,1.060,7.5,0.700",,,,,,,,,,,,".000,.000,.000,0.700,1.5,1.140,1.080,7.5,0.710",,,,
20200111,,球会友谊,韦斯登司比力,克莱沃,1-3,,,,,,,,,,,,,,,,,,
20200111,,阿尔U19,雷海亚U19,哈拉彻U19,0-3,"2.375,3.100,2.875,1.050,0.25,0.750,1.050,2.0,0.750",,,,,,,,,,,,,,,,,
20200111,,伊U23,塞柏U23,奥林匹克安迪什U23,2-0,"1.800,3.600,3.500,0.880,0.5,0.930,0.820,2.75,0.970",,,,,,,,,,,,,,"1.800,3.600,3.500,0.880,0.5,0.930,0.650,2.5,1.200",,,
20200111,,球会友谊,阿德莱海盗,托列斯比卡拉,0-1,,,,,,,,,,,,,,,,,,
20200111,周六002,澳超,珀斯光荣,阿德莱德联,3-0,"1.750,3.600,4.500,1.060,0.75,0.840,0.850,2.75,1.000","1.790,3.850,3.800,1.010,0.75,0.870,0.880,2.75,0.980","1.760,3.700,3.900,0.970,0.75,0.860,0.890,2.75,0.890",,"1.770,3.850,3.900,1.050,0.75,0.830,0.860,2.75,1.020","1.800,3.750,3.510,0.810,0.5,0.990,0.710,2.75,0.990",,,"1.810,3.600,4.000,0.820,0.5,1.100,0.860,2.75,1.040","1.800,3.900,4.200,1.070,0.75,0.850,0.910,2.75,0.950",,"1.770,3.850,3.900,1.050,0.75,0.830,0.860,2.75,1.020","1.780,3.600,4.100,1.040,0.75,0.880,0.940,2.75,0.960","1.820,3.850,3.700,1.060,0.75,0.850,0.900,2.75,0.990","1.790,3.900,3.900,1.030,0.75,0.810,0.830,2.75,0.990",,"1.790,3.850,3.800,1.020,0.75,0.900,0.890,2.75,1.010","1.820,3.900,4.290,1.030,0.75,0.810,0.860,2.75,0.970"
20200111,,以青杯,马哈尼耶侯达U19,伊胡德格布内巴卡U19,1-0,"2.300,3.600,2.500,0.820,0.0,0.970,1.000,3.0,0.800",,,,,,,,,,,,,,"2.300,3.600,2.500,0.820,0,0.970,0.600,2.5,1.300",,,
20200111,,球会友谊,菲尔达联,柴桢,1-2,,,,,,,,,,,,,,,,,,
20200111,,以U19,海法马卡比U19,彼达迪华马卡比U19,1-0,"1.250,5.500,9.000,0.900,1.5,0.900,1.000,3.25,0.800","1.330,4.350,5.900,0.950,1.5,0.750,0.900,3.0,0.800","1.360,4.100,6.500,1.000,1.25,0.780,0.880,2.75,0.900",,"1.350,4.300,6.800,0.930,1.25,0.830,1.030,3.0,0.730",,,,,"1.330,4.400,7.000,0.850,1.5,0.850,0.950,3.25,0.750",,"1.350,4.300,6.800,0.930,1.25,0.830,1.030,3.0,0.730",,"1.330,4.350,5.900,0.970,1.5,0.760,0.920,3.0,0.810","1.300,5.250,8.500,0.890,1.5,0.890,0.480,2.5,1.600",,"1.300,4.500,6.200,0.950,1.5,0.750,0.900,3.0,0.800","1.390,4.550,7.160,0.990,1.5,0.810,1.000,3.25,0.790"
20200111,,缅甸联,伊洛瓦底联,马圭,0-0,"1.500,4.000,5.000,0.950,1.0,0.850,0.800,2.5,1.000","1.390,4.250,5.900,0.960,1.25,0.800,0.960,2.75,0.800","1.400,4.000,6.050,0.950,1.25,0.840,0.980,2.75,0.810",,".000,.000,.000,0.900,1.25,0.800,0.940,2.75,0.760",,,,,"1.500,3.800,5.250,0.940,1.0,0.840,0.750,2.5,0.950",,".000,.000,.000,0.900,1.25,0.800,0.940,2.75,0.760",,"1.420,4.150,5.600,0.980,1.25,0.810,0.980,2.75,0.810",,,"1.400,4.250,5.900,0.960,1.25,0.800,0.960,2.75,0.800",
20200111,,以青杯,马特艾斯尔U19,阿卡夏普尔U19,2-6,"3.000,3.500,2.000,0.780,-0.5,1.020,1.000,3.0,0.800",,,,,,,,,,,,,,"3.150,3.450,1.950,0.770,-0.5,1.020,0.600,2.5,1.300",,,
20200111,,以U19,夏普尔纳托布鲁克U19,基尔史莫纳夏普尔U19,0-1,"2.500,3.200,2.500,0.900,0.0,0.900,0.800,2.5,1.000","2.200,3.400,2.510,0.950,0,0.750,0.900,2.75,0.800","2.450,3.250,2.450,0.890,0,0.890,0.760,2.5,1.040",,"2.610,3.200,2.350,0.980,0,0.780,0.930,2.75,0.830",,,,,"2.450,3.250,2.450,0.850,0,0.850,0.750,2.5,0.950",,"2.610,3.200,2.350,0.980,0,0.780,0.930,2.75,0.830",,"2.480,3.400,2.220,0.970,0,0.760,0.920,2.75,0.810","2.500,3.200,2.500,0.890,0,0.890,0.800,2.5,1.000",,"2.480,3.400,2.220,0.950,0.0,0.750,0.900,2.75,0.800","2.500,3.360,2.680,0.990,0,0.810,0.940,2.75,0.850"
20200111,,以U19,沙克尼U19,特拉维夫夏普尔U19,3-3,"3.200,3.300,2.000,0.780,-0.5,1.020,0.900,2.5,0.900","2.920,3.250,2.010,0.840,-0.25,0.860,0.900,2.5,0.800","3.450,3.250,1.900,0.810,-0.5,0.970,0.890,2.5,0.890",,"3.700,3.200,1.890,1.060,-0.25,0.700,0.930,2.5,0.830",,,,,"3.300,3.300,1.950,0.740,-0.5,0.980,0.850,2.5,0.850",,"3.700,3.200,1.890,1.060,-0.25,0.700,0.930,2.5,0.830",,"2.790,3.250,2.070,0.860,-0.25,0.870,0.920,2.5,0.810","3.200,3.300,2.000,0.770,-0.5,1.020,0.890,2.5,0.890",,"3.200,3.250,1.880,1.050,-0.25,0.650,0.900,2.5,0.800","2.970,3.240,2.350,0.770,-0.25,1.020,0.940,2.5,0.850"
20200111,,以U19,哈迪拉U19,比达耶路撒冷欧伦U19,2-3,"2.500,3.200,2.500,0.900,0.0,0.900,0.800,2.5,1.000",,"2.600,3.150,2.350,0.760,-0.25,1.030,0.810,2.5,0.980",,"2.710,3.100,2.330,0.880,0,0.880,0.760,2.5,1.000",,,,,"2.450,3.300,2.450,0.850,0,0.850,0.750,2.5,0.950",,"2.710,3.100,2.330,0.880,0,0.880,0.760,2.5,1.000",,,"2.500,3.200,2.500,0.890,0,0.890,0.800,2.5,1.000",,,"2.920,3.290,2.360,0.900,0,0.920,0.830,2.5,0.990"
20200111,,俄室内足,别尔库特室内足球队,CPRF室内足球队,3-4,,,,,,,,,,,,,,,,,,
20200111,,球会友谊,利森,维斯克,1-1,"1.910,3.600,3.200,0.970,0.5,0.820,0.950,3.0,0.850",,,,,,,,,"2.050,3.500,2.880,0.880,0.25,0.930,0.800,3.0,0.930",,,,,"1.950,3.700,3.050,0.980,0.5,0.830,0.440,2.5,1.700",,,
20200111,,希腊U19,度沙德拉马U19,卡雷斯卡基斯U19,3-4,"1.500,4.000,5.000,0.900,1.0,0.900,0.900,3.0,0.900","1.460,4.150,4.450,0.800,1.0,0.900,0.900,3.25,0.800","1.550,4.100,4.200,1.020,1.0,0.770,1.220,3.5,0.640",,"1.570,3.900,4.400,1.020,1.0,0.740,0.930,3.25,0.830",,,,,,,"1.510,4.000,4.800,1.020,1.0,0.740,0.930,3.25,0.830",,"1.460,4.150,4.450,0.820,1.0,0.910,0.920,3.25,0.810","1.460,4.200,4.500,0.800,1.0,0.900,0.900,3.25,0.800",,"1.570,4.000,3.800,1.000,1.0,0.700,0.900,3.25,0.800",
20200111,,以青杯,柏纳洛德夏普尔U19,卡塔蒙耶路撒冷UI19,3-3,"2.400,3.600,2.400,0.900,0.0,0.900,1.000,3.0,0.800",,,,"4.300,3.750,1.610,1.000,-0.75,0.800,0.960,3.25,0.820",,,,,,,"4.300,3.750,1.610,1.000,-0.75,0.800,0.960,3.25,0.820",,,"2.400,3.600,2.400,0.890,0,0.890,0.600,2.5,1.300",,,
20200111,,球会友谊,帕尔杜比斯,兹瓦尼斯,4-0,"1.280,5.000,7.500,0.900,1.5,0.900,0.900,3.25,0.900",,,,,,,,,"1.290,5.000,7.500,0.870,1.5,0.940,0.870,3.25,0.870",,,,,"1.300,5.000,7.000,0.900,1.5,0.900,0.440,2.5,1.700",,,
20200111,,球会友谊,玛朗马沙阳蒂,喜马拉雅夏尔巴俱乐部,0-0,"1.500,3.600,6.000,1.000,1.0,0.800,0.950,2.25,0.850",,,,,,,,,,,,,,,,,
20200111,,缅甸联,泽维卡平联,雅丹纳博,0-2,"2.900,3.400,2.100,0.880,-0.25,0.930,1.000,3.0,0.800","2.550,3.600,2.220,0.750,-0.25,1.010,0.990,3.0,0.770","2.750,3.450,2.100,0.800,-0.25,0.990,1.030,3.0,0.760",,".000,.000,.000,0.740,-0.25,0.960,0.960,3.0,0.740",,,,,"2.800,3.500,2.100,0.860,-0.25,0.910,0.950,3.0,0.750",,".000,.000,.000,0.740,-0.25,0.960,0.960,3.0,0.740",,"2.560,3.600,2.210,0.770,-0.25,1.020,1.010,3.0,0.780",,,"2.550,3.600,2.220,0.750,-0.25,1.010,0.990,3.0,0.770",
20200111,,捷TIP杯,波希米亚1905,杜库拉,2-1,"1.830,3.600,3.500,0.930,0.5,0.880,0.900,2.75,0.900","1.760,3.700,3.450,0.780,0.5,0.980,0.960,3.0,0.800","1.800,3.800,3.800,0.840,0.5,1.000,0.900,3.0,0.890",,"1.900,3.500,3.250,0.680,0.5,1.130,0.720,3.0,1.110",,,,,,,"1.860,3.500,3.350,0.680,0.5,1.130,0.720,3.0,1.110","1.730,3.450,3.950,0.740,0.5,1.110,0.860,3.25,0.960","1.670,3.800,3.750,0.690,0.5,1.110,0.890,3.0,0.900","1.700,3.800,3.800,0.930,0.5,0.880,0.700,2.5,1.100",,"1.700,3.800,3.750,0.700,0.5,1.060,0.870,3.0,0.890","1.860,3.970,3.990,0.890,0.5,0.990,0.910,2.75,0.970"
20200111,,球会友谊,SC维尔,RSV迈讷茨哈根,1-3,"1.440,4.000,5.750,0.800,1.0,1.000,0.800,3.0,1.000",,,,,,,,,"1.400,4.500,5.750,0.900,1.25,0.910,0.870,3.25,0.870",,,,,".000,.000,.000,0.800,1.0,1.000,0.500,2.5,1.500",,,
20200111,,球会友谊,维拉斯姆,皮斯克,10-0,"1.530,4.000,4.750,1.000,1.0,0.800,0.900,3.0,0.900",,,,,,,,,"1.440,4.200,5.250,0.800,1.0,1.020,0.950,3.25,0.780",,,,,".000,.000,.000,1.000,1.0,0.800,0.570,2.5,1.350",,,
20200111,,捷TIP杯,渥恩斯多夫,贺拉戴克,1-1,"3.500,3.600,1.830,0.900,-0.5,0.900,0.900,3.0,0.900","2.940,3.700,1.960,0.800,-0.5,0.960,0.850,3.0,0.910","3.450,3.800,1.860,0.910,-0.5,0.910,0.770,3.0,1.020",,"2.930,3.650,1.980,0.820,-0.5,0.980,0.820,3.0,1.000",,,,,"3.700,3.600,1.930,0.890,-0.5,0.890,0.890,3.0,0.890",,"2.930,3.650,1.980,0.820,-0.5,0.980,0.820,3.0,1.000","2.530,3.150,2.450,0.720,-0.25,1.130,1.020,3.25,0.800","2.940,3.700,1.960,0.820,-0.5,0.970,0.760,3.0,1.030","3.500,3.600,1.830,0.900,-0.5,0.900,0.570,2.5,1.350",,"2.940,3.700,1.960,0.800,-0.5,0.960,0.850,3.0,0.910","3.630,3.980,1.960,0.920,-0.5,0.970,0.980,3.0,0.900"
20200111,,喀麦隆女联,亚马逊FAP女足,凯曼杜阿拉女足,1-0,"1.730,3.500,4.000,0.800,0.5,1.000,0.820,2.75,0.970",,,,,,,,,,,,,,"1.500,3.800,5.500,0.900,1.0,0.900,0.820,3.0,0.970",,,
20200111,,南非后备,奥兰多海盗后备队,马姆罗迪日落后备队,1-0,"2.750,3.400,2.200,0.800,-0.25,1.000,0.850,2.5,0.950",,,,"2.790,3.300,2.190,0.800,-0.25,1.020,0.850,2.5,0.950",,,,,,,".000,.000,.000,0.800,-0.25,1.020,0.850,2.5,0.950",,,"2.800,3.300,2.200,0.800,-0.25,1.020,0.850,2.5,0.950",,,
20200111,,希腊U19,塞萨洛尼基U19,AEK雅典U19,2-0,"1.440,3.750,6.500,0.800,1.0,1.000,0.900,3.0,0.900","1.450,4.250,5.000,0.750,1.0,0.950,0.900,3.0,0.800","1.340,4.550,6.050,0.840,1.25,0.940,0.820,3.0,0.960",,"1.480,4.100,5.000,0.810,1.0,1.010,0.980,3.0,0.820",,,,,,,"1.480,4.100,5.000,0.810,1.0,1.010,0.980,3.0,0.820",".000,.000,.000,0.910,1.0,0.910,1.000,3.0,0.800","1.450,4.250,5.000,0.770,1.0,0.960,0.920,3.0,0.810","1.440,3.800,6.500,0.800,1.0,1.000,0.570,2.5,1.350",,"1.430,4.100,4.850,0.750,1.0,0.950,0.900,3.0,0.800","1.430,4.480,6.300,1.020,1.25,0.780,0.990,3.0,0.800"
20200111,,以U19,比尔舒华夏普尔U19,特拉维夫马卡比夏察U19,1-1,"3.000,3.500,2.000,0.780,-0.5,1.020,0.800,2.5,1.000","3.000,3.300,1.940,0.750,-0.5,0.950,0.800,2.5,0.900","3.150,3.350,1.950,0.790,-0.5,1.000,0.790,2.5,1.000",,"3.300,3.350,1.930,0.960,-0.5,0.800,0.830,2.5,0.930",,,,,"3.200,3.400,1.950,0.970,-0.25,0.750,0.750,2.5,0.950",,"3.300,3.350,1.930,0.960,-0.5,0.800,0.830,2.5,0.930",,"3.250,3.350,1.850,0.950,-0.5,0.780,0.820,2.5,0.910","3.000,3.500,2.000,0.770,-0.5,1.020,0.800,2.5,1.000",,"3.000,3.300,1.940,0.750,-0.5,0.950,0.800,2.5,0.900","3.460,3.530,2.010,0.790,-0.5,1.000,0.790,2.5,1.000"
