match_time,jc_order,league,home_team,away_team,score,bet365,hg,bet10,lb,ms,ac,snai,wl,ysb,wd,iw,bet12,lj,yh,bet18,jc,ybb,pb
20171217,,土丙C,耶尼亚廷达,宾高尔,0-0,"2.500,3.200,2.500,0.900,0.0,0.900,0.950,2.25,0.850",,"2.500,3.200,2.500,0.860,0.00,0.860,0.910,2.25,0.820",,,,,,"2.500,3.200,2.340,0.900,0.00,0.870,0.930,2.25,0.850",,,,,,"2.500,3.200,2.500,0.900,0.00,0.900,0.950,2.25,0.850",,,
20171217,,土丙C,埃尔巴士邦,杜茲塞,0-0,,,,,,,,,,,,,,,,,,
20171217,,土丙C,海力德,俄辛士邦,1-0,"1.720,3.200,4.500,1.000,0.75,0.800,1.050,2.25,0.750",,"1.740,3.200,4.500,0.970,0.75,0.770,0.750,2.00,1.000",,,,,,"1.720,3.200,4.100,1.000,0.75,0.790,1.050,2.25,0.750",,,,,,"1.720,3.200,4.500,1.000,0.75,0.800,1.050,2.25,0.750",,,
20171217,,土丙C,科拈,永拉斯堡,0-0,"1.660,3.500,4.400,0.920,0.75,0.880,0.800,2.25,1.000",,"1.660,3.500,4.350,0.890,0.75,0.840,0.770,2.25,0.970",,,,,,"1.660,3.500,4.000,0.930,0.75,0.850,0.790,2.25,1.000",,,,,,"1.660,3.500,4.400,0.930,0.75,0.880,0.800,2.25,1.000",,,
20171217,,土丙C,文尼沙BB,拜拉姆贝沙士邦,1-2,"1.660,3.200,5.000,0.920,0.75,0.880,0.900,2.0,0.900",,"1.660,3.200,5.000,0.950,0.75,0.900,0.920,2.00,0.920",,,,,,"1.660,3.200,4.400,0.930,0.75,0.850,0.870,2.00,0.900",,,,,,"1.660,3.200,5.000,0.930,0.75,0.880,0.900,2.00,0.900",,,
20171217,,土丙C,安娜多鲁,泰里斯堡,3-1,"2.750,3.000,2.400,1.000,0.0,0.800,0.820,2.0,0.980",,"2.750,3.000,2.400,0.970,0.00,0.770,0.800,2.00,0.940",,,,,,"2.800,3.000,2.220,1.000,0.00,0.790,0.800,2.00,0.980",,,,,,"2.750,3.000,2.400,1.000,0.00,0.800,0.830,2.00,0.980",,,
20171217,,土丙C,埃尔盖内,阿辛耶斯堡,2-0,"1.200,6.000,9.000,0.920,1.75,0.880,0.850,2.75,0.950",,"1.200,5.950,9.000,0.890,1.75,0.840,0.820,2.75,0.910",,,,,,"1.200,6.000,7.100,0.930,1.75,0.850,0.680,2.50,1.150",,,,,,"1.200,6.000,9.000,0.930,1.75,0.880,0.850,2.75,0.950",,,
20171217,,土丙C,克利克汉,杜古雷士邦,1-0,"5.000,3.400,1.610,0.920,-0.75,0.880,1.050,2.25,0.750",,"5.000,3.400,1.620,0.860,-0.75,0.860,0.750,2.00,1.000",,,,,,"5.000,3.400,1.550,0.930,-0.75,0.850,1.050,2.25,0.750",,,,,,"5.000,3.400,1.610,0.930,-0.75,0.880,1.050,2.25,0.750",,,
20171217,,土丙C,慕拉斯堡,达里卡,0-0,,,,,,,,,,,,,,,,,,
20171217,,土丙C,雷纳尔特,迪亚巴克尔体育,0-1,"4.000,3.500,1.720,0.800,-0.75,1.000,0.950,2.25,0.850",,"4.000,3.500,1.740,0.770,-0.75,0.970,0.910,2.25,0.820",,,,,,"4.000,3.500,1.650,0.800,-0.75,0.980,0.930,2.25,0.850",,,,,,"4.000,3.500,1.720,0.800,-0.75,1.000,0.950,2.25,0.850",,,
20171217,,土丙C,阿迪士邦,泰基尔达士邦,3-1,"2.370,3.100,2.700,0.820,0.0,0.980,1.020,2.25,0.780",,"2.400,3.100,2.700,0.800,0.00,0.940,1.000,2.25,0.750",,,,,,"2.400,3.100,2.500,0.830,0.00,0.950,1.020,2.25,0.770",,,,,,"2.350,3.100,2.700,0.830,0.00,0.980,1.030,2.25,0.780",,,
20171217,,土丙C,科鲁姆,布沙尼路费斯堡,2-1,,,,,,,,,,,,,,,,,,
20171217,,土丙C,塔鲁苏斯,苏坦贝利,1-1,"1.900,3.100,3.750,0.980,0.5,0.820,1.020,2.25,0.780",,"1.900,3.100,3.800,0.940,0.50,0.800,1.000,2.25,0.750",,,,,,"1.900,3.100,3.400,0.980,0.50,0.800,1.020,2.25,0.770",,,,,,"1.900,3.100,3.800,0.980,0.50,0.830,1.030,2.25,0.780",,,
20171217,,意青联甲,佩鲁贾青年队,弗洛西诺尼青年队,2-1,"2.200,3.600,2.620,1.000,0.25,0.800,0.800,2.5,1.000","2.120,3.450,2.800,0.910,0.25,0.850,0.800,2.50,0.960","2.200,3.450,2.800,0.930,0.25,0.870,0.810,2.50,0.970",,"2.150,3.250,2.880,0.930,0.25,0.870,0.820,2.50,0.980",,,,"2.130,3.400,2.700,0.960,0.25,0.820,0.770,2.50,1.020","2.300,3.600,2.750,0.960,0.25,0.890,0.830,2.50,0.980",,"2.150,3.250,2.880,0.930,0.25,0.870,0.820,2.50,0.980",,"2.120,3.450,2.800,0.920,0.25,0.850,0.810,2.50,0.960","2.200,3.600,2.600,1.000,0.25,0.800,0.800,2.50,1.000",,"2.120,3.450,2.800,0.910,0.25,0.850,0.800,2.5,0.960",
20171217,,土乙红,班迪马士邦,沙卡亚斯普,4-1,"2.200,3.400,2.750,1.000,0.25,0.800,0.950,2.5,0.850",,"2.350,3.500,2.500,0.970,0.25,0.770,0.910,2.50,0.820",,,,,,"2.200,3.400,2.600,1.000,0.25,0.790,0.930,2.50,0.850",,,,,,"2.200,3.400,2.750,1.000,0.25,0.800,0.950,2.50,0.850",,,
20171217,,土乙红,布格萨斯,费迪耶斯堡,3-0,"1.610,3.600,4.600,0.900,0.75,0.900,0.850,2.5,0.950",,"1.640,3.600,4.500,0.860,0.75,0.860,0.820,2.50,0.910",,,,,,"1.610,3.600,4.200,0.900,0.75,0.870,0.830,2.50,0.950",,,,,,"1.610,3.600,4.600,0.900,0.75,0.900,0.850,2.50,0.950",,,
20171217,,土乙红,卡尔希雅,基克拉尔利士邦,1-1,"2.600,3.400,2.300,1.020,0.0,0.780,0.980,2.75,0.820",,"2.750,3.500,2.150,1.000,0.00,0.750,0.940,2.75,0.800",,,,,,"2.600,3.400,2.170,1.020,0.00,0.770,0.750,2.50,1.050",,,,,,"2.600,3.400,2.300,1.030,0.00,0.780,0.980,2.75,0.830",,,
20171217,,土乙红,西利夫里士邦,尼日德,0-1,"3.300,3.250,2.000,0.780,-0.5,1.020,0.950,2.25,0.850",,"3.000,3.500,2.000,0.750,-0.50,1.000,0.910,2.25,0.820",,,,,,,,,,,,"3.300,3.250,2.000,0.780,-0.50,1.030,0.950,2.25,0.850",,,
20171217,,土乙红,祖古尔达克,纳基里,1-1,,,,,,,,,,,,,,,,,,
20171217,,土乙红,阿菲永士邦,哈塔斯堡,0-0,"2.250,3.300,2.750,0.750,0.0,1.050,0.850,2.25,0.950",,,,,,,,"2.250,3.300,2.600,0.750,0.00,1.050,0.830,2.25,0.950",,,,,,"2.250,3.300,2.750,0.750,0.00,1.050,0.850,2.25,0.950",,,
20171217,,土乙红,伊梅斯古特,布卡体育,3-0,"2.000,3.600,3.000,1.020,0.5,0.780,0.900,2.5,0.900",,"2.000,3.500,3.000,0.980,0.50,0.760,0.860,2.50,0.860",,,,,,"2.000,3.600,2.800,1.020,0.50,0.770,0.870,2.50,0.900",,,,,,"2.000,3.600,3.000,1.030,0.50,0.780,0.900,2.50,0.900",,,
20171217,,土乙红,加斯塔摩奴士邦,克斯欧仁古库,1-2,,,,,,,,,,,,,,,,,,
20171217,,土乙红,科贾埃利体育,波德鲁姆士邦,0-1,"2.800,3.600,2.100,0.850,-0.25,0.950,0.800,2.5,1.000",,"3.000,3.500,2.000,0.820,-0.25,0.910,0.770,2.50,0.970",,,,,,"2.800,3.600,1.980,0.850,-0.25,0.930,0.790,2.50,1.000",,,,,,"2.800,3.600,2.100,0.850,-0.25,0.950,0.800,2.50,1.000",,,
20171217,,西女超,阿尔巴塞特女足,毕尔巴鄂竞技女足,1-3,"3.400,3.600,1.830,0.920,-0.5,0.880,0.800,3.0,1.000","3.100,3.650,1.900,0.860,-0.50,0.900,0.950,3.00,0.810","3.350,3.600,1.860,0.850,-0.50,0.910,1.030,3.00,0.760",,"3.100,3.500,1.950,0.890,-0.50,0.910,1.040,3.00,0.780",,,,"3.600,3.600,1.710,0.900,-0.50,0.870,0.620,3.00,1.250","3.400,3.600,1.830,0.880,-0.50,0.930,0.950,3.00,0.800",,"3.100,3.500,1.950,0.890,-0.50,0.910,1.040,3.00,0.780","3.300,3.400,1.920,0.830,-0.50,1.010,0.700,3.00,1.130","3.100,3.650,1.900,0.870,-0.50,0.900,0.960,3.00,0.810","3.250,3.450,1.850,0.870,-0.50,0.910,0.960,3.00,0.820",,"3.100,3.650,1.900,0.860,-0.5,0.900,0.950,3.0,0.810",
20171217,,西乙B,比利亚雷亚尔B队,彭拿迪坡缇瓦,3-2,"1.280,4.500,11.000,1.020,1.5,0.780,0.880,2.25,0.920","1.230,4.800,9.800,0.900,1.50,0.920,1.000,2.50,0.800","1.310,4.350,8.250,0.830,1.25,1.000,0.850,2.25,0.930",,"1.270,4.500,9.100,0.940,1.50,0.900,0.870,2.25,0.950",,,,"1.220,5.000,9.100,0.840,1.50,0.940,0.850,2.25,0.930","1.250,4.330,11.000,1.000,1.50,0.770,0.980,2.25,0.770",,"1.270,4.500,9.100,0.940,1.50,0.900,0.870,2.25,0.950","1.290,4.400,8.750,1.040,1.50,0.800,1.020,2.25,0.800","1.230,4.800,9.800,0.910,1.50,0.920,1.010,2.50,0.800","1.300,4.300,8.750,1.040,1.50,0.800,1.020,2.25,0.800",,"1.230,4.800,9.800,0.910,1.5,0.930,1.010,2.5,0.810",
20171217,,西乙B,艾高亚诺,奥丁恩,0-0,"2.000,2.870,4.000,1.020,0.5,0.780,0.900,2.0,0.900","1.900,3.050,3.800,0.900,0.50,0.920,0.900,2.00,0.900","2.150,2.900,3.350,1.030,0.50,0.800,0.860,2.00,0.910",,"1.790,3.100,4.200,0.800,0.50,1.040,0.900,2.00,0.920",,,,"1.860,3.200,3.600,0.820,0.50,0.960,0.870,2.00,0.900","1.950,2.900,3.800,1.000,0.50,0.770,0.980,2.00,0.770",,"1.790,3.100,4.200,0.800,0.50,1.040,0.900,2.00,0.920","1.840,3.300,3.650,1.040,0.50,0.800,1.010,2.00,0.810","1.900,3.050,3.800,0.910,0.50,0.920,0.910,2.00,0.900","2.300,2.850,3.000,1.040,0.50,0.800,1.010,2.00,0.810",,"1.900,3.050,3.800,0.900,0.5,0.940,0.910,2.0,0.910",
20171217,,西青U19,安特克拉CF U19,塞维利亚U19,0-2,"5.000,5.000,1.400,1.000,-1.0,0.800,0.950,3.0,0.850","4.550,4.150,1.520,0.850,-1.00,0.910,0.910,3.00,0.850","5.000,4.050,1.470,0.970,-1.00,0.810,0.910,3.00,0.860",,"5.100,4.100,1.470,0.980,-1.00,0.820,0.930,3.00,0.870",,,,"5.000,4.200,1.420,1.150,-1.00,0.680,0.940,3.00,0.840","5.250,4.200,1.450,0.970,-1.00,0.810,0.910,3.00,0.850",,"5.100,4.100,1.470,0.980,-1.00,0.820,0.930,3.00,0.870",,"4.950,4.250,1.460,0.970,-1.00,0.800,0.920,3.00,0.850","5.000,5.000,1.400,0.970,-1.00,0.810,0.920,3.00,0.860",,"4.950,4.250,1.460,0.960,-1.0,0.800,0.910,3.0,0.850",
20171217,,安道超,圣塔祖利亚,UE圣达哥林玛,2-3,,,,,,,,,,,,,,,,,,
20171217,,葡青U17A,唐迪拉U17,克拉科斯U17,6-1,,,,,,,,,,,,,,,,,,
20171217,,德U19西,拜仁慕尼黑U19,奥格斯堡U19,2-2,"1.200,6.500,8.000,0.820,1.75,0.980,0.900,3.5,0.900","1.190,5.900,8.700,0.770,1.75,0.990,0.950,3.50,0.810","1.230,6.050,8.000,0.920,1.75,0.880,0.960,3.50,0.810",,"1.230,5.500,8.000,0.960,1.75,0.880,0.970,3.50,0.850",,,,"1.260,5.300,6.300,0.990,1.75,0.790,1.190,3.50,0.660","1.180,5.750,10.000,0.780,1.75,1.010,0.950,3.50,0.800",,"1.230,5.500,8.000,0.960,1.75,0.880,0.970,3.50,0.850","1.250,5.400,7.600,0.890,1.75,0.950,1.010,3.50,0.810","1.190,5.900,8.700,0.780,1.75,0.990,0.960,3.50,0.810","1.200,6.500,8.000,0.830,1.75,0.980,0.900,3.50,0.900",,"1.220,5.600,8.000,0.880,1.75,0.880,0.950,3.5,0.810",
20171217,,西女超,皇家社会女足,圣特雷莎女足,0-0,"1.440,4.200,5.500,0.950,1.25,0.850,0.800,3.0,1.000","1.330,4.750,6.300,0.770,1.25,0.990,0.850,3.00,0.910","1.510,3.750,5.500,0.850,1.25,0.920,0.940,3.00,0.840",,"1.330,4.600,6.700,0.810,1.25,1.030,0.920,3.00,0.880",,,,"1.330,4.800,5.600,0.780,1.25,1.010,0.850,3.00,0.920","1.400,4.300,5.750,1.020,1.50,0.800,0.850,3.00,0.910",,"1.350,4.500,6.400,0.810,1.25,1.030,0.920,3.00,0.880","1.370,4.500,6.000,0.850,1.25,0.990,0.960,3.00,0.860","1.330,4.750,6.300,0.780,1.25,0.990,0.860,3.00,0.910","1.450,4.000,5.000,0.780,1.25,1.000,0.860,3.00,0.920",,"1.330,4.750,6.300,0.770,1.25,0.990,0.850,3.0,0.910",
20171217,,西女超,塞维利亚女足,特内里费女足,1-0,"4.000,4.000,1.610,0.800,-1.0,1.000,0.800,3.0,1.000","3.850,3.850,1.670,0.910,-0.75,0.850,0.950,3.00,0.810","4.300,4.000,1.580,0.820,-0.75,0.960,1.030,3.00,0.760",,"3.800,3.800,1.680,0.960,-0.75,0.880,1.040,3.00,0.780",,,,"3.800,3.800,1.630,0.900,-0.75,0.870,0.960,3.00,0.820","4.200,4.000,1.570,0.940,-0.75,0.880,0.950,3.00,0.800",,"3.800,3.800,1.680,0.960,-0.75,0.880,1.040,3.00,0.780","3.750,3.550,1.750,0.850,-0.75,0.990,1.040,3.00,0.780","3.850,3.850,1.670,0.920,-0.75,0.850,0.960,3.00,0.810","3.800,3.800,1.620,0.920,-0.75,0.860,0.960,3.00,0.820",,"3.850,3.850,1.670,0.910,-0.75,0.850,0.950,3.0,0.810",
20171217,,西乙B,瑞欧马加达宏达,费罗尔竞技,2-1,"1.500,4.100,5.500,0.900,1.0,0.900,1.100,2.5,0.700","1.590,3.500,4.850,0.850,0.75,0.970,1.000,2.25,0.800","1.460,4.150,5.350,0.900,1.00,0.900,0.870,2.25,0.900",,"1.640,3.450,4.550,0.860,0.75,0.980,0.880,2.25,0.940",,,,"1.630,3.500,4.300,1.250,1.00,0.620,1.120,2.50,0.700","1.500,3.750,6.250,0.880,1.00,0.880,0.800,2.50,0.950",,"1.640,3.450,4.550,0.860,0.75,0.980,0.880,2.25,0.940","1.500,3.800,5.400,0.920,1.00,0.920,1.050,2.50,0.770","1.590,3.500,4.850,0.860,0.75,0.970,1.010,2.25,0.800","1.440,4.200,5.500,0.910,1.00,0.920,0.930,2.25,0.910",,"1.590,3.500,4.850,0.860,0.75,0.980,1.010,2.25,0.810",
20171217,,西乙B,拉科鲁尼亚B队,托莱多,2-0,"1.830,3.750,3.500,0.950,0.5,0.850,1.050,2.25,0.750","1.920,3.150,3.550,0.920,0.50,0.900,1.000,2.25,0.800","1.680,3.750,3.950,0.940,0.50,0.860,0.960,2.25,0.810",,"1.940,3.200,3.400,0.950,0.50,0.890,1.020,2.25,0.800",,,,"1.970,3.200,3.200,0.960,0.50,0.820,1.020,2.25,0.770","1.900,3.200,3.800,0.920,0.50,0.840,0.890,2.25,0.870",,"1.940,3.200,3.400,0.950,0.50,0.890,1.020,2.25,0.800","1.950,3.350,3.250,0.960,0.50,0.880,0.920,2.25,0.900","1.920,3.150,3.550,0.930,0.50,0.900,1.010,2.25,0.800","1.500,3.800,5.500,0.960,0.50,0.890,0.930,2.25,0.910",,"1.920,3.150,3.550,0.920,0.5,0.920,1.010,2.25,0.810",
20171217,,西乙B,纳华尔卡内罗,保查斯迅速,0-1,"1.700,3.500,4.500,0.800,0.5,1.000,1.100,2.25,0.700","1.800,3.100,4.100,0.800,0.50,1.020,0.850,2.00,0.950","1.900,3.300,3.500,0.750,0.50,1.080,1.120,2.25,0.690",,"1.750,3.300,4.050,1.010,0.75,0.830,0.850,2.00,0.970",,,,"1.730,3.400,3.900,0.730,0.50,1.070,1.120,2.25,0.700","1.800,3.400,4.000,0.970,0.75,0.790,0.800,2.00,0.920",,"1.750,3.300,4.050,1.010,0.75,0.830,0.850,2.00,0.970","1.800,3.300,3.800,0.920,0.50,0.920,1.130,2.25,0.700","1.800,3.100,4.100,0.810,0.50,1.020,0.860,2.00,0.950","1.900,3.300,3.500,0.820,0.50,1.000,0.830,2.00,1.000",,"1.800,3.100,4.100,0.800,0.5,1.040,0.860,2.0,0.960",
20171217,,西乙B,布尔戈斯,雷奥亚,1-1,"1.800,3.250,4.330,0.570,0.25,1.350,0.900,2.0,0.900","2.020,2.940,3.500,1.020,0.50,0.800,1.000,2.00,0.800","1.740,3.300,4.250,0.830,0.50,1.000,0.880,2.00,0.880",,"1.840,3.150,3.850,0.850,0.50,0.990,0.950,2.00,0.870",,,,"1.920,3.000,3.600,0.920,0.50,0.850,0.930,2.00,0.850","1.800,3.100,4.500,0.800,0.50,0.960,0.880,2.00,0.880",,"1.840,3.150,3.850,0.850,0.50,0.990,0.950,2.00,0.870","1.830,3.350,3.650,0.840,0.50,1.000,0.910,2.00,0.910","2.020,2.940,3.500,1.030,0.50,0.800,1.010,2.00,0.800","1.720,3.300,4.300,0.830,0.50,1.000,0.910,2.00,0.910",,"2.020,2.940,3.500,1.020,0.5,0.820,1.010,2.0,0.810",
20171217,,西乙B,奥萨苏纳B队,CD维多利亚(SPA),1-2,"2.000,3.100,3.400,1.080,0.5,0.720,0.820,2.0,0.980","2.130,3.000,3.150,1.130,0.50,0.700,0.850,2.00,0.950","2.000,3.100,3.400,1.080,0.50,0.750,0.800,2.00,0.990",,"2.040,3.100,3.250,1.050,0.50,0.790,0.810,2.00,1.010",,,,"2.100,3.200,2.900,1.090,0.50,0.720,0.790,2.00,0.990","2.050,3.000,3.600,0.770,0.25,1.000,0.890,2.00,0.870",,"2.040,3.100,3.250,1.050,0.50,0.790,0.810,2.00,1.010","2.080,3.200,3.050,1.090,0.50,0.750,0.920,2.00,0.900","2.130,3.000,3.150,1.140,0.50,0.700,0.860,2.00,0.950","2.000,3.100,3.400,1.090,0.50,0.760,0.930,2.00,0.910",,"2.130,3.000,3.150,1.130,0.5,0.720,0.860,2.0,0.960",
20171217,,西乙B,图德拉诺,毕尔巴鄂竞技B队,0-1,"2.400,3.000,2.870,1.100,0.25,0.700,0.900,2.0,0.900","2.440,2.920,2.720,0.800,0.00,1.020,1.030,2.00,0.770","2.300,3.000,2.900,1.120,0.25,0.720,0.880,2.00,0.880",,"2.460,2.900,2.710,0.830,0.00,1.010,0.930,2.00,0.890",,,,"2.600,2.800,2.600,1.130,0.25,0.690,1.070,2.00,0.730","2.400,3.000,2.900,0.740,0.00,1.030,0.880,2.00,0.880",,"2.460,2.900,2.710,0.830,0.00,1.010,0.930,2.00,0.890","2.540,2.960,2.580,1.130,0.25,0.720,0.910,2.00,0.910","2.440,2.920,2.720,0.810,0.00,1.020,1.040,2.00,0.770","2.300,3.000,2.850,1.130,0.25,0.730,0.920,2.00,0.920",,"2.440,2.920,2.720,0.810,0.0,1.030,1.040,2.0,0.780",
20171217,,西乙B,马洛卡,萨拉戈萨B队,2-2,"1.160,6.250,13.000,0.900,1.75,0.900,1.000,2.75,0.800","1.200,5.300,10.000,0.750,1.50,1.070,0.950,2.75,0.850","1.190,5.850,9.750,0.970,1.75,0.850,1.010,2.75,0.780",,"1.250,5.000,8.300,1.030,1.75,0.810,1.000,2.75,0.820",,,,"1.220,5.400,8.000,1.000,1.75,0.790,0.980,2.75,0.800",,,"1.250,5.000,8.300,1.030,1.75,0.810,1.000,2.75,0.820","1.220,5.400,8.500,0.920,1.75,0.920,1.020,2.75,0.800","1.200,5.300,10.000,0.760,1.50,1.070,0.960,2.75,0.850","1.180,6.000,10.000,1.020,1.75,0.830,0.780,2.50,0.990",,"1.200,5.300,10.000,0.760,1.5,1.080,0.960,2.75,0.860",
20171217,,西乙B,缚汶特拉,佩拉拉达,1-0,"1.900,3.100,3.750,0.820,0.5,0.980,0.950,2.0,0.850","1.900,2.990,3.850,0.900,0.50,0.920,0.990,2.00,0.810","1.900,3.100,3.750,0.820,0.50,1.010,0.950,2.00,0.830",,"1.830,3.100,4.000,0.840,0.50,1.000,0.940,2.00,0.880",,,,"1.840,3.200,3.600,0.850,0.50,0.930,0.930,2.00,0.850","1.750,3.200,4.200,0.990,0.75,0.770,0.920,2.00,0.800",,"1.830,3.100,4.000,0.840,0.50,1.000,0.940,2.00,0.880","1.840,3.200,4.100,0.890,0.50,0.950,0.970,2.00,0.850","1.900,2.990,3.850,0.910,0.50,0.920,1.000,2.00,0.810","1.900,3.100,3.800,0.890,0.50,0.950,0.970,2.00,0.850",,"1.900,2.990,3.850,0.910,0.5,0.930,1.000,2.0,0.820",
20171217,,西乙B,伊波罗,巴利阿里,2-1,"2.620,3.000,2.620,0.900,0.0,0.900,0.920,2.0,0.880","2.420,2.970,2.700,0.800,0.00,1.020,0.950,2.00,0.850","2.500,3.000,2.600,0.880,0.00,0.920,0.910,2.00,0.860",,"2.460,2.900,2.710,0.830,0.00,1.010,0.920,2.00,0.900",,,,"2.490,2.900,2.600,0.840,0.00,0.940,0.890,2.00,0.880","2.600,2.800,2.620,0.870,0.00,0.890,0.910,2.00,0.850",,"2.460,2.900,2.710,0.830,0.00,1.010,0.920,2.00,0.900","2.490,2.880,2.700,0.910,0.00,0.930,0.940,2.00,0.880","2.420,2.970,2.700,0.810,0.00,1.020,0.960,2.00,0.850","2.100,3.000,3.300,0.910,0.00,0.940,0.950,2.00,0.890",,"2.420,2.970,2.700,0.810,0.0,1.030,0.960,2.0,0.860",
20171217,,西乙B,美利拉,格拉那达B队,1-0,"2.400,2.870,3.000,1.080,0.25,0.720,1.000,2.0,0.800","2.020,2.940,3.500,1.020,0.50,0.800,1.000,2.00,0.800","2.300,2.900,3.000,0.740,0.25,1.090,0.940,2.00,0.840",,"1.930,3.100,3.600,0.920,0.50,0.920,0.980,2.00,0.840",,,,"1.970,3.200,3.200,0.690,0.25,1.140,0.910,2.00,0.860","2.380,2.800,2.900,1.050,0.25,0.730,0.980,2.00,0.770",,"1.930,3.100,3.600,0.920,0.50,0.920,0.980,2.00,0.840","1.990,3.150,3.300,1.090,0.25,0.750,1.020,2.00,0.800","2.020,2.940,3.500,1.030,0.50,0.800,1.010,2.00,0.800","2.250,2.900,3.000,1.090,0.25,0.760,1.030,2.00,0.810",,"2.020,2.940,3.500,1.020,0.5,0.820,1.010,2.0,0.810",
20171217,,西乙B,埃西多,拉斯彭马斯竞技,4-3,"1.650,3.500,5.000,0.920,0.75,0.880,0.920,2.25,0.880","1.760,3.300,4.000,1.000,0.75,0.820,0.900,2.25,0.900","1.620,3.500,4.750,0.970,0.75,0.850,0.900,2.25,0.860",,"1.700,3.400,4.200,0.950,0.75,0.890,0.910,2.25,0.910",,,,"1.700,3.400,4.000,0.940,0.75,0.840,0.890,2.25,0.880","1.650,3.200,5.000,0.900,0.75,0.860,0.750,2.00,1.000",,"1.700,3.400,4.200,0.950,0.75,0.890,0.910,2.25,0.910","1.700,3.400,4.200,0.940,0.75,0.900,1.070,2.25,0.750","1.760,3.300,4.000,1.010,0.75,0.820,0.910,2.25,0.900","1.600,3.500,4.800,0.970,0.75,0.870,0.940,2.25,0.900",,"1.760,3.300,4.000,1.010,0.75,0.830,0.910,2.25,0.910",
20171217,,西乙B,皇家贝蒂斯B队,埃斯特雷马杜拉,0-4,"3.800,3.200,1.900,1.100,-0.25,0.700,0.800,2.0,1.000","3.500,3.150,1.920,0.900,-0.50,0.920,0.950,2.25,0.850","3.200,3.100,2.100,0.800,-0.50,1.030,0.790,2.00,1.000",,"3.500,3.100,1.950,0.880,-0.50,0.960,0.830,2.00,0.990",,,,"3.200,3.200,1.980,1.130,-0.25,0.690,0.750,2.00,1.050","3.500,3.100,1.950,0.790,-0.50,0.970,0.910,2.00,0.850",,"3.500,3.100,1.950,0.880,-0.50,0.960,0.830,2.00,0.990","3.150,3.250,2.010,1.130,-0.25,0.720,0.940,2.00,0.880","3.500,3.150,1.920,0.910,-0.50,0.920,0.960,2.25,0.850","3.200,3.000,2.100,1.140,-0.25,0.720,0.940,2.00,0.880",,"3.500,3.150,1.920,0.920,-0.5,0.920,0.960,2.25,0.860",
20171217,,西乙,塞维利亚体育会,奥维多,0-1,"2.870,3.000,2.600,0.980,0.0,0.880,0.920,2.25,0.920","2.590,3.200,2.490,0.980,0.00,0.900,1.010,2.25,0.850","2.750,3.000,2.650,0.940,0.00,0.900,0.950,2.25,0.860",,"2.710,3.000,2.650,1.000,0.00,0.920,0.960,2.25,0.940","2.420,3.080,2.730,0.760,0.00,0.940,0.880,2.25,0.720",,,"2.480,3.000,2.800,0.810,0.00,1.110,0.950,2.25,0.880","2.750,3.120,2.750,0.940,0.00,0.940,1.000,2.25,0.850",,"2.710,3.000,2.650,1.000,0.00,0.920,0.960,2.25,0.940","2.690,2.980,2.690,0.960,0.00,0.960,1.020,2.25,0.880","2.590,3.200,2.490,0.990,0.00,0.900,1.020,2.25,0.850","2.700,3.000,2.650,0.980,0.00,0.900,0.950,2.25,0.930",,"2.590,3.200,2.490,1.000,0.0,0.920,1.030,2.25,0.870",
20171217,,土超,阿卡沙,开塞利体育,0-2,"2.550,3.200,2.800,0.850,0.0,1.000,1.020,2.5,0.820","2.320,3.350,2.690,1.110,0.25,0.780,1.030,2.50,0.830","2.350,3.200,2.950,1.030,0.25,0.840,0.900,2.50,0.910",,"2.350,3.250,2.880,1.110,0.25,0.820,1.040,2.50,0.860","2.330,3.250,2.480,0.860,0.00,0.940,0.950,2.50,0.750",,,"2.420,3.400,2.600,0.920,0.00,0.960,0.980,2.50,0.850","2.380,3.300,3.000,1.050,0.25,0.830,0.910,2.50,0.920",,"2.350,3.250,2.880,1.110,0.25,0.820,1.040,2.50,0.860","2.400,3.150,2.880,1.070,0.25,0.850,0.940,2.50,0.960","2.320,3.350,2.690,1.120,0.25,0.780,1.040,2.50,0.830","2.300,3.100,3.000,1.060,0.25,0.830,0.920,2.50,0.930",,"2.320,3.350,2.690,1.130,0.25,0.800,1.050,2.5,0.850",
20171217,,土超,伊斯坦布尔,安塔利亚体育,4-1,"1.500,4.330,6.000,0.850,1.0,1.000,0.850,2.75,1.000","1.520,4.150,4.950,0.950,1.00,0.930,0.880,2.75,0.980","1.520,3.950,5.900,0.920,1.00,0.920,0.850,2.75,0.960",,"1.540,3.900,5.700,0.940,1.00,0.980,0.820,2.75,1.090","1.430,4.000,5.250,0.860,1.00,0.940,0.770,2.75,0.930",,,"1.480,4.200,5.400,0.920,1.00,0.960,0.810,2.75,1.030","1.550,4.000,6.000,0.940,1.00,0.940,0.890,2.75,0.980",,"1.540,3.900,5.700,0.940,1.00,0.980,0.820,2.75,1.090","1.550,3.850,5.800,0.960,1.00,0.960,0.900,2.75,1.000","1.520,4.150,4.950,0.960,1.00,0.930,0.890,2.75,0.980","1.530,3.600,6.000,0.940,1.00,0.940,0.890,2.75,0.990",,"1.520,4.150,4.950,0.970,1.0,0.950,0.900,2.75,1.000",
