match_time,jc_order,league,home_team,away_team,score,bet365,hg,bet10,lb,ms,ac,snai,wl,ysb,wd,iw,bet12,lj,yh,bet18,jc,ybb,pb
20180211,,葡锦标,刚多玛,费尔格拉斯,2-3,"2.000,3.300,3.200,0.850,0.25,0.950,0.850,2.25,0.950",,"2.000,3.250,3.150,0.820,0.25,0.910,0.820,2.25,0.910",,,,,,"2.000,3.300,3.000,0.850,0.25,0.930,0.830,2.25,0.950",,,,,,,,,
20180211,,葡锦标,柏德拉斯,科英布罗斯,2-0,"1.900,3.300,3.500,0.720,0.25,1.080,0.900,2.5,0.900",,"1.900,3.250,3.450,0.970,0.50,0.770,0.860,2.50,0.860",,,,,,"1.900,3.300,3.200,0.730,0.25,1.070,0.870,2.50,0.900",,,,,,,,,
20180211,,葡锦标,阿格达,莱里亚,2-5,"2.750,3.400,2.200,1.080,0.0,0.720,0.850,2.5,0.950",,"2.700,3.350,2.200,0.750,-0.25,1.000,0.820,2.50,0.910",,,,,,"2.800,3.400,2.050,1.080,0.00,0.730,0.830,2.50,0.950",,,,,,,,,
20180211,,葡锦标,萨古伊罗斯,辛方伊,3-0,"3.200,3.300,2.000,0.950,-0.25,0.850,0.900,2.5,0.900",,"3.150,3.250,2.000,0.910,-0.25,0.820,0.860,2.50,0.860",,,,,,"3.200,3.300,1.910,0.950,-0.25,0.830,0.870,2.50,0.900",,,,,,,,,
20180211,,葡锦标,马夫拉,杜连斯,4-3,"1.830,3.300,3.750,0.920,0.5,0.880,0.950,2.5,0.850",,"1.830,3.250,3.700,0.890,0.50,0.840,0.910,2.50,0.820",,,,,,"1.830,3.300,3.400,0.930,0.50,0.850,0.930,2.50,0.850",,,,,,,,,
20180211,,葡锦标,奥瑞多,盧西塔諾馬VRSA,0-0,"1.570,3.400,5.500,0.820,0.75,0.980,1.000,2.5,0.800",,"1.570,3.350,5.350,0.800,0.75,0.940,0.970,2.50,0.770",,,,,,"1.570,3.400,4.800,0.830,0.75,0.950,0.980,2.50,0.800",,,,,,,,,
20180211,,葡锦标,克鲁查琛斯,艾尔卡内尼斯,0-3,"2.000,3.300,3.200,0.850,0.25,0.950,0.900,2.5,0.900",,"2.000,3.250,3.150,0.820,0.25,0.910,0.860,2.50,0.860",,,,,,"2.000,3.300,3.000,0.850,0.25,0.930,0.870,2.50,0.900",,,,,,,,,
20180211,,葡锦标,沙查维尼斯,维拉弗兰昆森,0-0,"2.100,3.300,3.000,0.920,0.25,0.880,1.050,2.5,0.750",,"2.100,3.250,2.950,0.890,0.25,0.840,0.770,2.25,0.970",,,,,,"2.100,3.300,2.800,0.930,0.25,0.850,1.050,2.50,0.750",,,,,,,,,
20180211,,葡锦标,法伦斯,艾斯特雷拉,4-1,"1.200,5.500,10.000,0.900,1.5,0.900,0.900,2.75,0.900",,"1.190,5.450,9.750,0.860,2.00,0.860,0.860,3.00,0.860",,,,,,"1.140,6.500,9.200,0.900,2.00,0.870,0.870,3.00,0.900",,,,,,,,,
20180211,,葡锦标,索伦斯,莫尔塔古,2-1,"2.300,3.300,2.620,0.800,0.0,1.000,0.850,2.25,0.950",,"2.300,3.250,2.600,0.770,0.00,0.970,0.820,2.25,0.910",,,,,,"2.300,3.300,2.490,0.800,0.00,0.980,0.830,2.25,0.950",,,,,,,,,
20180211,,葡锦标,辛特伦斯,帕拉尼斯,3-0,"2.750,3.300,2.250,1.050,0.0,0.750,0.950,2.5,0.850",,"2.700,3.250,2.200,0.740,-0.25,1.010,0.940,2.50,0.800",,,,,,"2.800,3.300,2.080,1.050,0.00,0.750,0.930,2.50,0.850",,,,,,,,,
20180211,,葡锦标,奥柏拉利奥,欧汉尼斯,0-1,"3.800,3.400,1.800,0.920,-0.5,0.880,1.000,2.5,0.800",,"3.750,3.350,1.800,0.890,-0.50,0.840,0.970,2.50,0.770",,,,,,"3.800,3.400,1.720,0.930,-0.50,0.850,0.980,2.50,0.800",,,,,,,,,
20180211,,球会友谊,黑镇市足球俱乐部,北方虎,4-4,"1.200,6.000,9.000,0.800,1.75,1.000,0.780,3.75,1.020","1.170,6.500,9.000,0.820,2.00,1.000,0.800,3.75,1.000","1.160,7.000,11.000,0.980,2.25,0.880,1.040,4.25,0.820",,"1.160,6.300,10.000,0.700,2.00,1.160,0.760,3.75,1.060",,,,"1.170,6.500,8.950,0.800,2.00,1.000,0.750,3.75,0.950",,,"1.160,6.300,9.900,0.840,2.00,1.000,0.800,3.75,1.020",,"1.170,6.500,9.000,0.830,2.00,1.000,0.810,3.75,1.000","1.160,6.250,10.000,0.840,2.00,1.000,0.800,3.75,1.020",,"1.170,6.500,9.000,0.850,2.0,0.990,0.810,3.75,1.010",
20180211,,西丁,CD卡恩,吉纳斯提卡,0-2,,,,,,,,,,,,,,,,,,
20180211,,西丁,斯日維壬瑟,珀布伦斯,0-3,"6.000,4.750,1.400,0.820,-1.25,0.980,0.920,3.0,0.880","5.300,4.400,1.420,0.820,-1.25,1.000,0.900,3.00,0.900","5.500,4.200,1.440,0.810,-1.25,0.970,0.920,3.00,0.850",,"5.500,4.200,1.430,0.840,-1.25,1.000,0.940,3.00,0.880",,,,"5.300,4.400,1.380,0.830,-1.25,0.950,0.860,3.00,0.910","5.750,4.300,1.400,0.770,-1.25,0.940,0.890,3.00,0.890",,"5.500,4.200,1.430,0.840,-1.25,1.000,0.940,3.00,0.880",,"5.300,4.400,1.420,0.830,-1.25,1.000,0.910,3.00,0.900","6.000,4.800,1.360,0.800,-1.25,1.000,0.900,3.00,0.900",,"5.300,4.400,1.420,0.830,-1.25,1.010,0.910,3.0,0.910",
20180211,,西丁,托尔德西利亚斯,斯贝仁纳,2-0,"1.720,3.500,4.000,0.800,0.5,1.000,0.800,2.75,1.000",,"1.800,3.400,3.750,0.790,0.50,1.000,0.800,2.75,0.990",,"1.820,3.450,3.550,0.820,0.50,1.020,0.820,2.75,1.000",,,,"1.720,3.500,3.700,0.800,0.50,0.980,0.790,2.75,1.000",,,"1.820,3.450,3.550,0.820,0.50,1.020,0.820,2.75,1.000",,,"1.800,3.400,3.800,0.820,0.50,1.020,0.820,2.75,1.000",,,
20180211,,西丁,阿尔穆尼亚,班尼法,1-0,"2.100,3.400,3.100,0.800,0.25,1.000,0.900,2.5,0.950","2.060,3.350,2.960,0.820,0.25,1.000,0.850,2.50,0.950","2.050,3.350,3.050,0.790,0.25,1.000,0.870,2.50,0.890",,"2.050,3.250,3.100,0.820,0.25,1.020,0.900,2.50,0.920",,,,"2.060,3.300,2.800,0.830,0.25,0.950,0.830,2.50,0.950","2.000,3.300,3.120,0.770,0.25,0.940,0.830,2.50,0.920",,"2.050,3.250,3.100,0.820,0.25,1.020,0.900,2.50,0.920",,"2.060,3.350,2.960,0.830,0.25,1.000,0.860,2.50,0.950","2.000,3.500,3.000,0.800,0.25,1.000,0.880,2.50,0.980",,"2.060,3.350,2.960,0.830,0.25,1.010,0.860,2.5,0.960",
20180211,,西丁,UE佩特拉,阿库迪亚,1-2,,,,,,,,,,,,,,,,,,
20180211,,西丁,姆勒诺,米內瓦,1-3,,,,,,,,,,,,,,,,,,
20180211,,西丁,普皮勒诺体育会,EDMF胡拉,1-0,,,,,,,,,,,,,,,,,,
20180211,,西丁,黎明体育会,赫雷斯,2-0,,,,,,,,,,,,,,,,,,
20180211,,西丁,普拉森西亚,卡塞雷诺,2-2,,,,,,,,,,,,,,,,,,
20180211,,西丁,卡拉贺拿,特德龙,4-0,,,,,,,,,,,,,,,,,,
20180211,,西丁,艾甲,贝尔奇特,7-1,,,,,,,,,,,,,,,,,,
20180211,,西丁,蒙松,巴尔亚,0-3,,,,,,,,,,,,,,,,,,
20180211,,西丁,塔拉佐纳,弗拉加,3-2,,,,,,,,,,,,,,,,,,
20180211,,西丁,皇家阿维勒斯,科伦加,1-3,,,,,,,,,,,,,,,,,,
20180211,,西丁,利亚内斯,斯罗,1-0,,,,,,,,,,,,,,,,,,
20180211,,西丁,CD布诺尔,新罗CF,0-2,,,,,,,,,,,,,,,,,,
20180211,,西丁,阿尔兹拉,罗维达,2-2,,,,,,,,,,,,,,,,,,
20180211,,西丁,奥瑞韦拉,波利奥尔,1-0,,,,,,,,,,,,,,,,,,
20180211,,西丁,比奥利布珀隆,艾尔玛善,2-2,,,,,,,,,,,,,,,,,,
20180211,,西丁,波贾,罗贝勒斯,0-0,,,,,,,,,,,,,,,,,,
20180211,,直布超,直布罗陀狮子,山猫FC,0-0,"2.370,3.600,2.370,0.900,0.0,0.900,1.000,3.0,0.800",,,,,,,,"2.370,3.600,2.270,0.900,0.00,0.870,0.980,3.00,0.800",,,,,,"2.350,3.600,2.350,0.900,0.00,0.900,1.000,3.00,0.800",,,
20180211,,香港甲,湾仔,公民,0-4,,,,,,,,,,,,,,,,,,
20180211,,香港甲,观塘,晋峰足球会,1-1,"3.000,4.330,1.800,1.000,-0.5,0.800,0.800,3.0,1.000",,"3.200,4.150,1.800,1.030,-0.50,0.820,0.850,3.00,1.010",,,,,,"3.000,4.300,1.740,1.000,-0.50,0.720,0.720,3.00,1.000",,,,,,"3.000,4.300,1.800,1.000,-0.50,0.800,0.800,3.00,1.000",,,
20180211,,香港甲,沙田,淦源,0-0,"1.800,4.330,3.000,0.800,0.5,1.000,0.800,3.0,1.000",,"1.800,4.150,3.200,0.770,0.50,0.970,0.770,3.00,0.970",,,,,,"1.800,4.300,2.800,0.800,0.50,0.910,0.720,3.00,1.000",,,,,,"1.800,4.300,3.000,0.800,0.50,1.000,0.800,3.00,1.000",,,
20180211,,香港甲,梦想骏其,港会,0-7,"9.000,7.000,1.160,1.000,-2.0,0.800,0.900,3.5,0.900",,"8.750,7.000,1.160,0.920,-3.00,0.920,0.920,4.50,0.920",,,,,,"9.000,7.000,1.130,1.000,-2.00,0.720,0.810,3.50,0.900",,,,,,"9.000,7.000,1.160,1.000,-2.00,0.800,0.900,3.50,0.900",,,
20180211,,香港甲,花花,永义,1-1,"2.200,4.000,2.450,0.820,0.0,0.980,0.800,3.25,1.000",,"2.250,3.850,2.450,0.850,0.00,1.010,0.820,3.25,1.030",,,,,,"2.200,4.000,2.300,0.830,0.00,0.870,0.720,3.25,1.000",,,,,,"2.200,4.000,2.450,0.830,0.00,0.980,0.800,3.25,1.000",,,
20180211,,球会友谊,萨瑟兰鲨鱼,悉尼U21,5-1,"2.100,4.200,2.500,0.800,0.25,1.000,0.800,3.5,1.000",,".000,.000,.000,0.820,0.25,1.040,1.040,3.75,0.820",,,,,,"2.100,4.200,2.460,0.800,0.25,1.020,0.820,3.50,1.000",,,,,,"2.100,4.200,2.500,0.800,0.25,1.000,0.800,3.50,1.000",,,
20180211,,马来超,吉隆坡,柔佛DT,1-0,"5.000,4.000,1.500,0.900,-1.0,0.900,0.800,2.75,1.000","5.100,4.150,1.400,1.000,-1.00,0.700,0.700,2.75,1.000","5.000,4.000,1.510,1.130,-1.00,0.680,0.760,2.75,1.030",,".000,.000,.000,0.980,-1.00,0.720,0.720,2.75,0.980",,,,,"5.500,4.200,1.450,0.760,-1.25,0.960,0.910,3.00,0.770",,".000,.000,.000,0.980,-1.00,0.720,0.720,2.75,0.980",".000,.000,.000,0.800,-1.25,0.900,0.950,3.00,0.750","5.100,4.150,1.400,1.010,-1.00,0.700,0.710,2.75,1.000","5.000,4.000,1.500,0.900,-1.00,0.900,0.800,2.75,1.000",,"5.100,4.150,1.400,1.000,-1.0,0.700,0.700,2.75,1.000",
20180211,,西丁,巴尔科,拉拉查,0-1,"1.280,4.500,9.000,0.950,1.5,0.850,0.900,2.5,0.900","1.280,4.700,8.100,0.970,1.50,0.850,0.850,2.50,0.950","1.320,4.350,7.750,0.940,1.50,0.840,0.860,2.50,0.900",,"1.280,4.600,8.200,0.970,1.50,0.870,0.890,2.50,0.930",,,,"1.270,4.600,7.400,0.990,1.50,0.790,0.860,2.50,0.910","1.290,4.500,8.500,0.910,1.50,0.800,0.830,2.50,0.920",,"1.280,4.600,8.200,0.970,1.50,0.870,0.890,2.50,0.930",,"1.280,4.700,8.100,0.980,1.50,0.850,0.860,2.50,0.950","1.330,4.300,7.500,0.950,1.50,0.850,0.850,2.50,0.950",,"1.280,4.700,8.100,0.980,1.5,0.860,0.860,2.5,0.960",
20180211,,西丁,甘普斯特拉,巴巴达斯,1-0,"1.160,6.500,10.000,0.800,2.0,1.000,0.900,3.25,0.900",,"1.160,6.400,10.000,0.790,2.00,1.000,0.870,3.25,0.890",,"1.160,6.500,9.600,0.820,2.00,1.020,0.900,3.25,0.920",,,,"1.160,6.500,8.100,0.800,2.00,0.980,0.870,3.25,0.900",,,"1.160,6.500,9.600,0.820,2.00,1.020,0.900,3.25,0.920",,,"1.140,7.000,11.000,0.820,2.00,1.020,0.900,3.25,0.920",,,
20180211,,西丁,艾基史拉斯,萨雷斯,1-2,"1.120,7.500,13.000,0.720,1.75,1.080,0.820,3.0,0.980","1.210,5.500,8.900,0.910,1.75,0.910,0.850,3.00,0.950","1.220,5.500,8.500,0.870,1.75,0.890,0.860,3.00,0.900",,"1.220,5.400,8.700,0.910,1.75,0.930,0.890,3.00,0.930",,,,"1.160,6.000,9.000,0.760,1.75,1.030,0.800,3.00,0.980","1.200,5.400,10.000,0.850,1.75,0.850,0.830,3.00,0.920",,"1.220,5.400,8.700,0.910,1.75,0.930,0.890,3.00,0.930",,"1.210,5.500,8.900,0.920,1.75,0.910,0.860,3.00,0.950","1.300,5.000,7.000,0.900,1.75,0.900,0.850,3.00,0.950",,"1.210,5.500,8.900,0.920,1.75,0.920,0.860,3.0,0.960",
20180211,,西丁,赫雷纳,卡斯迪乐加,4-0,"1.610,3.750,4.750,0.820,0.75,0.980,0.980,2.5,0.820","1.590,3.700,4.550,0.830,0.75,0.990,0.950,2.50,0.850","1.620,3.600,4.550,0.800,0.75,0.980,0.970,2.50,0.810",,"1.610,3.600,4.500,0.830,0.75,1.010,0.990,2.50,0.830",,,,"1.590,3.700,4.200,0.840,0.75,0.940,0.910,2.50,0.860","1.600,3.500,4.800,0.780,0.75,0.930,0.920,2.50,0.830",,"1.610,3.600,4.500,0.830,0.75,1.010,0.990,2.50,0.830",,"1.590,3.700,4.550,0.840,0.75,0.990,0.960,2.50,0.850","1.570,3.800,4.800,0.830,0.75,0.980,0.950,2.50,0.850",,"1.590,3.700,4.550,0.840,0.75,1.000,0.960,2.5,0.860",
20180211,,西丁,蓬特赫尼尔,乌特雷拉,1-1,"1.500,4.000,6.500,0.650,0.75,1.200,0.920,2.25,0.880","1.660,3.400,4.450,0.870,0.75,0.950,0.900,2.25,0.900","1.660,3.400,4.550,0.840,0.75,0.940,0.920,2.25,0.850",,"1.650,3.400,4.550,0.870,0.75,0.970,0.940,2.25,0.880",,,,"1.500,4.000,4.500,0.650,0.75,1.200,0.890,2.25,0.880",,,"1.650,3.400,4.550,0.870,0.75,0.970,0.940,2.25,0.880",,"1.660,3.400,4.450,0.880,0.75,0.950,0.910,2.25,0.900","1.570,3.600,5.000,0.850,0.75,0.950,0.900,2.25,0.900",,"1.660,3.400,4.450,0.880,0.75,0.960,0.910,2.25,0.910",
20180211,,西丁,基杭印达斯特利亚,马里诺卢安科,1-0,"3.750,3.500,1.830,0.700,-0.75,1.100,0.920,2.5,0.880","4.050,3.500,1.700,0.910,-0.75,0.910,0.900,2.50,0.900","4.300,3.700,1.640,0.890,-0.75,0.870,0.920,2.50,0.850",,"4.050,3.500,1.700,0.930,-0.75,0.910,0.940,2.50,0.880",,,,"3.300,3.400,1.840,0.910,-0.50,0.860,0.860,2.50,0.910","4.400,3.500,1.650,0.850,-0.75,0.850,0.890,2.50,0.890",,"4.050,3.500,1.700,0.930,-0.75,0.910,0.940,2.50,0.880",,"4.050,3.500,1.700,0.920,-0.75,0.910,0.910,2.50,0.900","4.300,3.800,1.610,0.900,-0.75,0.900,0.900,2.50,0.900",,"4.050,3.500,1.700,0.920,-0.75,0.920,0.910,2.5,0.910",
20180211,,西丁,特罗佩松,泰斯特伊斯库多,3-1,"1.440,4.200,6.000,1.020,1.25,0.780,0.920,2.5,0.880","1.410,4.100,5.900,1.050,1.25,0.770,0.900,2.50,0.900","1.400,4.200,6.100,1.030,1.25,0.760,0.920,2.50,0.850",,"1.420,4.000,6.000,1.050,1.25,0.790,0.940,2.50,0.880",,,,"1.410,4.100,5.400,1.060,1.25,0.740,0.860,2.50,0.910","1.400,4.000,6.500,0.990,1.25,0.730,0.890,2.50,0.890",,"1.420,4.000,6.000,1.050,1.25,0.790,0.940,2.50,0.880",,"1.410,4.100,5.900,1.060,1.25,0.770,0.910,2.50,0.900","1.360,4.200,7.000,1.050,1.25,0.750,0.900,2.50,0.900",,"1.410,4.100,5.900,1.060,1.25,0.780,0.910,2.5,0.910",
20180211,,西丁,泰拿沙,费格雷斯,1-0,"1.660,3.750,4.330,0.920,0.75,0.880,1.000,2.75,0.800","1.720,3.600,3.850,0.940,0.75,0.880,1.000,2.75,0.800","1.710,3.550,4.050,0.900,0.75,0.860,0.990,2.75,0.800",,"1.730,3.500,3.900,0.940,0.75,0.900,1.000,2.75,0.820",,,,"1.720,3.600,3.600,0.880,0.75,0.890,0.970,2.75,0.810","1.670,3.500,4.200,0.880,0.75,0.820,0.980,2.75,0.770",,"1.730,3.500,3.900,0.940,0.75,0.900,1.000,2.75,0.820",,"1.720,3.600,3.850,0.950,0.75,0.880,1.010,2.75,0.800","1.660,3.600,4.300,0.940,0.75,0.900,1.000,2.75,0.820",,"1.720,3.600,3.850,0.950,0.75,0.890,1.010,2.75,0.810",
20180211,,西丁,UD洛杉矶加雷斯,卡泰真拿B队,1-3,"1.720,3.500,4.000,0.800,0.5,1.000,0.800,2.5,1.000",,"1.800,3.400,3.750,0.790,0.50,1.000,0.800,2.50,0.990",,"1.820,3.450,3.550,0.820,0.50,1.020,0.820,2.50,1.000",,,,"1.720,3.500,3.700,0.800,0.50,0.980,0.790,2.50,1.000","1.750,3.500,3.800,0.780,0.50,0.920,0.980,2.75,0.770",,"1.820,3.450,3.550,0.820,0.50,1.020,0.820,2.50,1.000",,,"1.800,3.400,3.800,0.820,0.50,1.020,0.810,2.50,1.000",,,
20180211,,西丁,克瑞斯图竞技,CD圣若泽德索里亚,3-2,"1.250,5.000,9.000,0.800,1.5,1.000,0.900,3.25,0.900",,"1.240,5.100,8.750,0.790,1.50,1.000,0.870,3.25,0.890",,"1.300,4.900,6.800,0.820,1.50,1.020,0.900,3.25,0.920",,,,"1.250,5.000,7.100,0.800,1.50,0.980,0.870,3.25,0.900",,,"1.300,4.900,6.800,0.820,1.50,1.020,0.900,3.25,0.920",,,"1.250,5.000,9.000,0.820,1.50,1.020,0.900,3.25,0.920",,,
20180211,,西丁,叁蔓堤罗,SC尤塞玛,5-0,"1.160,6.000,15.000,0.800,1.75,1.000,1.200,3.25,0.650",,"1.200,5.600,10.000,0.790,1.75,1.000,0.800,3.25,0.990",,"1.220,5.500,8.400,0.820,1.75,1.020,0.820,3.25,1.000",,,,"1.160,6.000,9.000,0.800,1.75,0.980,1.150,3.25,0.680",,,"1.220,5.500,8.400,0.820,1.75,1.020,0.820,3.25,1.000",,,"1.200,5.500,10.000,0.820,1.75,1.020,0.820,3.25,1.000",,,
20180211,,西丁,乌特波,沙宾纳尼高,2-3,"1.900,3.400,3.600,0.920,0.5,0.880,1.100,2.25,0.780","1.940,3.100,3.550,0.940,0.50,0.880,1.050,2.25,0.750","1.900,3.300,3.600,0.900,0.50,0.860,1.030,2.25,0.760",,"1.940,3.100,3.550,0.940,0.50,0.900,1.050,2.25,0.770",,,,"1.940,3.100,3.300,0.950,0.50,0.830,1.030,2.25,0.760","1.900,3.120,3.700,0.880,0.50,0.820,0.750,2.00,1.020",,"1.940,3.100,3.550,0.940,0.50,0.900,1.050,2.25,0.770",,"1.940,3.100,3.550,0.950,0.50,0.880,1.060,2.25,0.750","1.900,3.300,3.500,0.930,0.50,0.880,1.100,2.25,0.780",,"1.940,3.100,3.550,0.950,0.5,0.890,1.060,2.25,0.760",
20180211,,西丁,金塔纳,CD瓜达拉哈拉,1-1,"4.200,3.600,1.720,0.880,-0.75,0.920,0.880,2.5,0.920","3.850,3.500,1.730,0.870,-0.75,0.950,0.850,2.50,0.950","4.050,3.550,1.710,0.850,-0.75,0.910,0.870,2.50,0.890",,"3.900,3.500,1.730,0.890,-0.75,0.950,0.900,2.50,0.920",,,,"3.800,3.500,1.690,0.880,-0.75,0.890,0.830,2.50,0.950","4.300,3.500,1.670,0.820,-0.75,0.890,0.830,2.50,0.920",,"3.900,3.500,1.730,0.890,-0.75,0.950,0.900,2.50,0.920",,"3.850,3.500,1.730,0.880,-0.75,0.950,0.860,2.50,0.950","4.000,3.800,1.660,0.850,-0.75,0.950,0.850,2.50,0.950",,"3.850,3.500,1.730,0.880,-0.75,0.960,0.860,2.5,0.960",
20180211,,西丁,兰格勒奥,莫斯科尼亚,1-1,"1.285,5.500,6.500,0.825,1.25,0.975,0.825,2.75,0.975",,"1.280,5.600,6.350,0.800,1.25,0.940,0.820,2.75,0.910",,,,,,"1.280,5.500,5.600,0.830,1.25,0.950,0.680,2.50,1.150",,,,,,"1.280,5.500,6.500,0.830,1.25,0.980,1.100,3.00,0.700",,,
20180211,,西丁,诺亚俱乐部,CD阿尔廷,3-2,,,,,,,,,,,,,,,,,,
20180211,,西丁,哈罗拉科鲁尼亚,普拉德洪,3-1,,,,,,,,,,,,,,,,,,
20180211,,西丁,CD洛达,埃登斯,0-1,,,,,,,,,,,,,,,,,,
20180211,,西丁,莫特里尔,阿塔菲英都斯崔,1-0,,,,,,,,,,,,,,,,,,
20180211,,西丁,韦托塔哈尔,特雷唐吉莫诺,6-3,,,,,,,,,,,,,,,,,,
20180211,,西丁,阿里亚斯,波若,0-2,,,,,,,,,,,,,,,,,,
20180211,,西丁,侯尔科,耶克拉诺,2-2,,,,,,,,,,,,,,,,,,
20180211,,西丁,马尔文洛亚,埃尔帕尔马,1-0,,,,,,,,,,,,,,,,,,
20180211,,西丁,阿塞乌查尔,圣塔阿玛力阿,1-0,,,,,,,,,,,,,,,,,,
20180211,,西丁,SD朗洛尼斯,卡拉桑西奧,2-0,,,,,,,,,,,,,,,,,,
20180211,,西丁,纳塞拉,奥恩沙,2-1,,,,,,,,,,,,,,,,,,
20180211,,西丁,维安纳斯,阿甘西洛,1-0,,,,,,,,,,,,,,,,,,
20180211,,西丁,卡斯佩,特鲁埃尔,0-0,,,,,,,,,,,,,,,,,,
20180211,,西丁,拉罗达,伊巴内斯,1-0,,,,,,,,,,,,,,,,,,
20180211,,西丁,马德里德咎斯,维拉鲁比亚,1-1,,,,,,,,,,,,,,,,,,
20180211,,西丁,贝拉德,戈阿尼佐,1-1,,,,,,,,,,,,,,,,,,
20180211,,西丁,力纳雷斯体育会,帕罗,1-0,,,,,,,,,,,,,,,,,,
20180211,,西丁,博干蒂罗斯,尼格雷亚,2-0,,,,,,,,,,,,,,,,,,
20180211,,澳门甲,赛航,澳门本菲卡,1-5,,,,,,,,,,,,,,,,,,
20180211,,球会友谊,伊万卡杜纳吉,巴蒂卡,2-0,"1.571,4.000,4.333,1.000,1.0,0.800,0.900,3.25,0.900",,".000,.000,.000,1.070,1.00,0.810,1.000,3.25,0.900",,,,,,".000,.000,.000,0.900,1.75,0.920,0.820,2.75,0.990",,,,,,".000,.000,.000,1.000,1.00,0.800,0.910,3.25,0.890",,,
20180211,周日001,澳超,西悉尼流浪者,惠灵顿凤凰,4-0,"1.610,4.000,5.000,0.820,0.75,1.080,0.850,3.0,1.000","2.130,3.750,2.990,0.900,0.25,0.980,0.900,2.75,0.960","2.200,3.300,3.100,0.920,0.25,0.920,0.850,2.75,0.960",,"2.230,3.250,3.100,0.980,0.25,0.940,0.900,2.75,1.000","1.950,3.720,3.080,0.960,0.50,0.840,0.940,3.00,0.760",,,"1.990,3.500,3.200,1.000,0.50,0.910,0.990,3.00,0.840","2.300,3.600,3.000,1.010,0.25,0.900,0.910,2.75,0.920",,"2.230,3.250,3.100,0.980,0.25,0.940,0.900,2.75,1.000","2.200,3.300,3.100,0.960,0.25,0.960,0.890,2.75,1.010","2.130,3.750,2.990,0.910,0.25,0.980,0.910,2.75,0.960","2.200,3.300,3.100,0.950,0.25,0.930,0.890,2.75,1.000",,"1.630,4.300,4.900,0.800,0.75,1.130,0.900,3.0,1.000",
20180211,,俄FNL杯,辛历克,卡赞卡莫斯科,2-0,"2.250,3.300,2.750,0.750,0.25,1.050,0.950,2.5,0.850","1.290,5.100,6.800,0.850,1.50,0.910,0.880,3.25,0.880","1.390,5.250,6.450,0.960,1.50,0.930,0.990,3.25,0.860",,"1.330,4.800,6.300,0.870,1.50,0.930,0.920,3.25,0.880",,,,"1.360,4.800,6.400,0.850,1.50,1.050,0.950,3.25,0.880",,,"1.330,4.800,6.300,0.870,1.50,0.930,0.920,3.25,0.880","1.320,4.900,6.400,0.980,1.50,0.900,1.010,3.25,0.850","1.290,5.100,6.800,0.860,1.50,0.910,0.890,3.25,0.880","1.360,4.800,6.000,0.800,1.25,1.000,0.900,3.25,0.900",,"1.290,5.100,6.800,0.850,1.5,0.910,0.880,3.25,0.880",
20180211,,西丁,克维伦特,莱万特UD,0-0,,,,,,,,,,,,,,,,,,
20180211,,亚室锦标,伊拉克室内足球队,乌兹别克斯坦室内足球队,4-4,,"5.500,3.850,1.500,0.800,-1.50,1.000,1.060,5.50,0.700",,,,,,,"4.800,4.800,1.410,1.040,-1.00,0.750,0.790,5.00,0.990",,,,,"5.500,3.850,1.500,0.810,-1.50,1.000,1.070,5.50,0.700","5.500,3.900,1.500,0.810,-1.50,1.010,1.070,5.50,0.710",,,
20180211,,塞內超,国贸,尼阿里塔利,2-1,,,,,,,,,,,,,,,,,,
20180211,,西丁,施斯达奥,拿戈纳克,0-0,"1.900,3.100,4.000,0.980,0.5,0.820,1.020,2.0,0.780","1.970,2.960,3.650,0.970,0.50,0.850,1.000,2.00,0.800","1.900,3.000,3.900,0.940,0.50,0.840,0.990,2.00,0.800",,"1.970,3.000,3.600,0.970,0.50,0.870,1.000,2.00,0.820",,,,"2.030,3.100,3.100,1.040,0.50,0.750,0.960,2.00,0.820","1.900,2.900,4.000,0.910,0.50,0.800,0.980,2.00,0.770",,"1.970,3.000,3.600,0.970,0.50,0.870,1.000,2.00,0.820","2.030,3.100,3.250,1.040,0.50,0.800,1.000,2.00,0.820","1.970,2.960,3.650,0.980,0.50,0.850,1.010,2.00,0.800","1.900,3.000,4.000,0.970,0.50,0.870,1.000,2.00,0.820",,"1.970,2.960,3.650,0.980,0.5,0.860,1.010,2.0,0.810",
20180211,,印度甲,清奈城,西隆拉庄,0-0,"2.620,3.000,2.500,0.820,0.0,0.980,1.080,2.25,0.720","2.430,3.050,2.620,0.800,0.00,0.960,1.060,2.25,0.700","2.650,3.000,2.500,0.880,0.00,0.920,0.810,2.00,0.970",,"2.500,2.950,2.620,0.880,0.00,0.960,0.760,2.00,1.060",,,,"2.500,3.200,2.340,0.850,0.00,0.870,0.960,2.25,0.770","2.750,3.000,2.600,0.960,0.00,0.850,0.910,2.25,0.910",,"2.500,2.950,2.620,0.880,0.00,0.960,0.760,2.00,1.060","2.530,2.960,2.580,0.900,0.00,0.940,0.870,2.00,0.950","2.430,3.050,2.620,0.810,0.00,0.960,1.070,2.25,0.700","2.600,3.000,2.500,0.830,0.00,0.980,1.080,2.25,0.730",,"2.430,3.050,2.620,0.800,0.0,0.960,1.060,2.25,0.700",
